
10items/298 | Optimum found | 8929 | 8928.991162 | 70.372 | 70.762 | 0.01519231033
10items/321 | Optimum found | 30204 | 30203.96983 | 29.808 | 34.357 | 0.02500378806
10items/290 | Optimum found | 9362 | 9361.990736 | 80.055 | 80.201 | 0.01512318756
10items/289 | Optimum found | 8420 | 8419.991679 | 81.381 | 82.293 | 0.01500289328
10items/314 | Optimum found | 21585 | 21584.97847 | 48.893 | 48.931 | 0.02617221233
10items/338 | Optimum found | 31651 | 31650.96839 | 15.691 | 20.408 | 0.02537550498
10items/306 | Optimum found | 26849 | 26848.97325 | 63.524 | 63.562 | 0.02525172289
10items/343 | Optimum found | 34307 | 34306.96571 | 16.752 | 16.964 | 0.02513855416
10items/261 | Optimum found | 10718 | 10717.98945 | 112.471 | 114.462 | 0.01392379589
10items/332 | Optimum found | 32328 | 32327.96769 | 26.688 | 27.043 | 0.02511249669
10items/340 | Optimum found | 31275 | 31274.96874 | 20.185 | 20.669 | 0.02522538323
10items/334 | Optimum found | 44420 | 44419.95562 | 25.194 | 25.676 | 0.02513312269
10items/335 | Optimum found | 24610 | 24609.97544 | 24.115 | 25.737 | 0.0263331281
10items/312 | Optimum found | 30080 | 30079.96998 | 56.343 | 56.378 | 0.02480399795
10items/346 | Optimum found | 29374 | 29373.97065 | 17.831 | 18.181 | 0.02536713518
10items/345 | Optimum found | 27261 | 27260.97275 | 18.48 | 18.633 | 0.02486260328
10items/344 | Optimum found | 38090 | 38089.98705 | 19.65 | 19.657 | 0.02529974747
10items/355 | Optimum found | 30404 | 30403.96963 | 14.14 | 14.157 | 0.0252820272
10items/316 | Optimum found | 37761 | 37760.96226 | 56.114 | 56.328 | 0.02515043132
10items/339 | Optimum found | 37001 | 37001 | 28.046 | 28.054 | 0.02529929765
10items/331 | Optimum found | 24323 | 24322.97572 | 33.934 | 34.022 | 0.02540464979
10items/342 | Optimum found | 34589 | 34588.96543 | 25.393 | 26.747 | 0.02516590897
10items/350 | Optimum found | 29225 | 29225 | 21.204 | 21.211 | 0.02530345041
10items/352 | Optimum found | 24445 | 24444.97558 | 21.475 | 21.667 | 0.02511165384
10items/336 | Optimum found | 26087 | 26086.97397 | 34.508 | 34.874 | 0.02507846709
10items/357 | Optimum found | 25146 | 25146 | 18.485 | 18.495 | 0.02153798379
10items/329 | Optimum found | 47358 | 47357.95268 | 27.22 | 40.81 | 0.02537799813
10items/326 | Optimum found | 40493 | 40492.95956 | 44.585 | 44.705 | 0.02502968721
10items/309 | Optimum found | 35374 | 35373.96468 | 72.747 | 73.642 | 0.02531706728
10items/301 | Optimum found | 18808 | 18807.98125 | 88.795 | 88.893 | 0.02636040654
10items/362 | Optimum found | 19083 | 19083 | 15.64 | 15.647 | 0.02519378625
10items/351 | Optimum found | 34306 | 34305.96572 | 31.428 | 31.457 | 0.02532009594
10items/356 | Optimum found | 27393 | 27392.97265 | 27.153 | 27.985 | 0.02642458491
10items/368 | Optimum found | 37073 | 37073 | 18.866 | 18.878 | 0.02165941987
10items/300 | Optimum found | 9189 | 9188.990935 | 95.972 | 97.667 | 0.01398001797
10items/341 | Optimum found | 33090 | 33090 | 41.568 | 41.591 | 0.02527405601
10items/377 | Optimum found | 39342 | 39341.96069 | 14.117 | 14.617 | 0.02532687504
10items/376 | Optimum found | 23568 | 23568 | 15.886 | 15.896 | 0.02132658008
10items/349 | Optimum found | 38721 | 38720.96131 | 34.6 | 38.833 | 0.02518377546
10items/325 | Optimum found | 36419 | 36418.96364 | 62.405 | 63.717 | 0.0264013242
10items/347 | Optimum found | 33167 | 33166.96689 | 41.468 | 42.339 | 0.02499281056
10items/353 | Optimum found | 47919 | 47918.95211 | 35.648 | 39.379 | 0.02527322713
10items/358 | Optimum found | 26012 | 26011.97404 | 36.406 | 36.434 | 0.02513249777
10items/348 | Optimum found | 30676 | 30675.96938 | 27.102 | 41.84 | 0.02524263691
10items/372 | Optimum found | 30481 | 30481 | 24.034 | 24.042 | 0.02539927699
10items/374 | Optimum found | 30183 | 30182.96983 | 22.854 | 24.215 | 0.02833559457
10items/330 | Optimum found | 25603 | 25602.97449 | 53.138 | 59.121 | 0.02524583973
10items/370 | Optimum found | 33432 | 33431.96658 | 25.63 | 27.292 | 0.0253067771
10items/359 | Optimum found | 27619 | 27618.97242 | 36.812 | 37.087 | 0.0250267107
10items/384 | Optimum found | 31570 | 31569.96845 | 17.588 | 18.013 | 0.02502589021
10items/366 | Optimum found | 26266 | 26265.97377 | 30.035 | 31.823 | 0.02519957442
10items/369 | Optimum found | 32135 | 32134.96789 | 26.122 | 29.9 | 0.02520718891
10items/388 | Optimum found | 23609 | 23609 | 13.423 | 13.429 | 0.02165683825
10items/365 | Optimum found | 29601 | 29600.97044 | 35.414 | 36.103 | 0.02508287691
10items/322 | Optimum found | 51470 | 51469.94861 | 75.425 | 79.62 | 0.02527423762
10items/360 | Optimum found | 29703 | 29702.97035 | 39.434 | 40.819 | 0.02529857866
10items/361 | Optimum found | 30773 | 30772.96927 | 41.447 | 41.813 | 0.02523491718
10items/363 | Optimum found | 33357 | 33356.96667 | 36.957 | 40.524 | 0.02536290325
10items/373 | Optimum found | 31056 | 31055.96899 | 35.064 | 35.102 | 0.02526398562
10items/389 | Optimum found | 61197 | 61196.93881 | 20.17 | 20.183 | 0.02512343787
10items/375 | Optimum found | 30137 | 30136.96993 | 22.345 | 35.809 | 0.02525513433
10items/397 | Optimum found | 29444 | 29443.97058 | 12.875 | 14.174 | 0.02520834375
10items/364 | Optimum found | 35698 | 35697.96437 | 41.67 | 44.321 | 0.02529154997
10items/385 | Optimum found | 49545 | 49545 | 30.475 | 30.481 | 0.02522643097
10items/390 | Optimum found | 28080 | 28079.97194 | 25.444 | 25.572 | 0.02523740474
10items/378 | Optimum found | 38110 | 38109.96195 | 32.833 | 38.822 | 0.02497292962
10items/396 | Optimum found | 26447 | 26446.97361 | 18.107 | 20.515 | 0.02512559853
10items/371 | Optimum found | 23250 | 23249.97677 | 44.132 | 45.037 | 0.02537723444
10items/379 | Optimum found | 57434 | 57433.94264 | 39.889 | 40.798 | 0.02640932985
10items/381 | Optimum found | 28930 | 28929.9711 | 40.575 | 41.858 | 0.02518683486
10items/333 | Optimum found | 51026 | 51025.94905 | 78.468 | 79.263 | 0.02547568269
10items/380 | Optimum found | 33158 | 33157.96691 | 43.037 | 43.351 | 0.0267382171
10items/393 | Optimum found | 40388 | 40387.95964 | 24.675 | 28.217 | 0.02543344069
10items/395 | Optimum found | 25488 | 25488 | 26.986 | 26.993 | 0.02522575669
10items/382 | Optimum found | 29790 | 29789.97024 | 42.78 | 43.898 | 0.02518739738
10items/387 | Optimum found | 26713 | 26712.97335 | 21.024 | 36.155 | 0.02513493877
10items/399 | Optimum found | 34808 | 34807.96526 | 16.602 | 29.638 | 0.02535505779
10items/391 | Optimum found | 31819 | 31819 | 40.261 | 40.268 | 0.02507641353
10items/392 | Optimum found | 51657 | 51656.94838 | 22.539 | 40.238 | 0.02536362875
10items/383 | Optimum found | 43788 | 43788 | 61.469 | 61.503 | 0.02524015959
10items/354 | Optimum found | 37153 | 37152.9629 | 84.14 | 85.543 | 0.02641511988
10items/367 | Optimum found | 44202 | 44201.95586 | 72.004 | 75.38 | 0.02522368263
10items/386 | Optimum found | 27090 | 27089.97297 | 51.481 | 57.937 | 0.02699774411
10items/398 | Optimum found | 30170 | 30169.96991 | 47.06 | 50.07 | 0.02513163351
10items/394 | Optimum found | 36288 | 36287.96375 | 51.511 | 51.989 | 0.0251813326
10items/400 | Optimum found | 49700 | 49700 | 59.388 | 59.393 | 0.02501821332
10items/416 | Optimum found | 18557 | 18556.9815 | 122.301 | 136.262 | 0.02664800175
10items/428 | Optimum found | 17524 | 17523.98248 | 124.812 | 126.273 | 0.0250020083
10items/401 | Optimum found | 17660 | 17659.98238 | 127.931 | 152.67 | 0.02611968108
10items/424 | Optimum found | 19998 | 19997.98004 | 33.88 | 154.238 | 0.02513758652
10items/419 | Optimum found | 24503 | 24502.97554 | 149.491 | 170.779 | 0.02640538849
10items/412 | Optimum found | 18079 | 18078.98199 | 199.313 | 205.846 | 0.02621024661
10items/414 | Optimum found | 15976 | 15975.98406 | 188.175 | 212.656 | 0.02668984793
10items/410 | Optimum found | 18990 | 18989.98106 | 165.536 | 216.405 | 0.02646333538
10items/421 | Optimum found | 20655 | 20654.97939 | 216.975 | 217.385 | 0.02637700178
10items/406 | Optimum found | 19488 | 19487.98059 | 231.03 | 245.589 | 0.02693533804
10items/411 | Optimum found | 17958 | 17958 | 293.32 | 293.85 | 0.0265598353
10items/426 | Optimum found | 23308 | 23307.97674 | 214.588 | 290.156 | 0.02631201502
10items/417 | Optimum found | 27283 | 27282.97273 | 290.059 | 300.353 | 0.02653671987
10items/437 | Optimum found | 21169 | 21168.97887 | 272.956 | 285.693 | 0.0264166845
10items/429 | Optimum found | 23812 | 23811.97623 | 325.106 | 338.968 | 0.02671595104
10items/407 | Optimum found | 21115 | 21114.97893 | 325.341 | 366.195 | 0.02669072431
10items/403 | Optimum found | 25457 | 25456.97461 | 364.281 | 411.677 | 0.0265546767
10items/415 | Optimum found | 20851 | 20850.97921 | 403.109 | 416.311 | 0.02658586763
10items/402 | Optimum found | 25693 | 25692.97438 | 415.703 | 429.832 | 0.02701228298
10items/435 | Optimum found | 14861 | 14860.9852 | 415.805 | 420.571 | 0.02670332976
10items/425 | Optimum found | 21393 | 21392.97866 | 427.122 | 443.536 | 0.02643300407
10items/413 | Optimum found | 23716 | 23715.97633 | 437.51 | 464.362 | 0.02654788084
10items/432 | Optimum found | 20433 | 20432.97962 | 388.562 | 446.105 | 0.02668881603
10items/433 | Optimum found | 29470 | 29469.9706 | 428.747 | 446.559 | 0.02704038005
10items/440 | Optimum found | 19285 | 19284.98076 | 428.278 | 435.564 | 0.0264394572
10items/436 | Optimum found | 19503 | 19502.98058 | 456.501 | 463.573 | 0.02515899576
10items/405 | Optimum found | 18476 | 18475.98159 | 481.06 | 525.593 | 0.02641465794
10items/423 | Optimum found | 21267 | 21266.97881 | 527.825 | 541.628 | 0.02682887297
10items/452 | Optimum found | 19604 | 19603.98042 | 251.153 | 252.221 | 0.0264362786
10items/422 | Optimum found | 22753 | 22752.97732 | 509.798 | 570.933 | 0.02675356157
10items/427 | Optimum found | 19192 | 19191.98087 | 566.239 | 575.744 | 0.02653150074
10items/404 | Unfinished | 29418 | 29409.92563 | 564.489 | 600.902 | 0.06438225973
10items/409 | Unfinished | 19555 | 19510.14117 | 112.044 | 600.899 | 0.0701137688
10items/408 | Unfinished | 29359 | 29159.75038 | 209.079 | 601.916 | 0.06516379584
10items/418 | Unfinished | 23058 | 22979.78681 | 500.198 | 601.777 | 0.1010537045
10items/420 | Unfinished | 27212 | 27147.82793 | 399.294 | 600.727 | 0.1483636666
10items/430 | Unfinished | 21836 | 21718.4196 | 432.705 | 601.488 | 0.06525579002
10items/431 | Unfinished | 23380 | 23346.70133 | 228.585 | 600.993 | 0.06001461484
10items/434 | Optimum found | 18670 | 18669.98141 | 509.711 | 586.27 | 0.02526642662
10items/438 | Unfinished | 20968 | 20808.23177 | 465.98 | 600.664 | 0.06122627109
10items/439 | Unfinished | 30777 | 30740.66868 | 526.854 | 602.063 | 0.07900821231
10items/444 | Optimum found | 24095 | 24094.97596 | 515.79 | 531.017 | 0.02676844038
10items/461 | Optimum found | 23500 | 23499.97655 | 209.39 | 243.465 | 0.02524011023
10items/441 | Unfinished | 20217 | 20126.35676 | 385.03 | 602.839 | 0.06774383225
10items/442 | Unfinished | 16944 | 16907.09894 | 564.49 | 601.546 | 0.06770275906
10items/443 | Unfinished | 17775 | 17744.24003 | 586.127 | 601.493 | 0.05928916112
10items/473 | Optimum found | 18554 | 18553.98148 | 150.713 | 161.358 | 0.02647190355
10items/464 | Optimum found | 23438 | 23437.97662 | 289.504 | 303.011 | 0.0265386356
10items/445 | Unfinished | 18344 | 18268.96658 | 597.695 | 602.883 | 0.08466016036
10items/463 | Optimum found | 28164 | 28163.97187 | 309.177 | 310.945 | 0.02660880052
10items/446 | Unfinished | 25815 | 25700.03729 | 575.301 | 600.98 | 0.08159498498
10items/447 | Unfinished | 22505 | 22432.73466 | 537.379 | 601.4 | 0.123051892
10items/448 | Unfinished | 21299 | 21190.30417 | 66.599 | 602.047 | 0.06006483361
10items/462 | Optimum found | 17335 | 17334.98272 | 328.287 | 352.388 | 0.02659934945
10items/450 | Optimum found | 20528 | 20527.97958 | 564.49 | 578.594 | 0.02701019309
10items/449 | Unfinished | 19210 | 19155.59175 | 293.27 | 601.119 | 0.07684461121
10items/467 | Optimum found | 21740 | 21739.97833 | 325.342 | 343.166 | 0.02645575535
10items/466 | Optimum found | 20932 | 20931.97913 | 127.485 | 366.336 | 0.02523112483
10items/470 | Optimum found | 23300 | 23300 | 292.811 | 292.967 | 0.02659157105
10items/451 | Unfinished | 26477 | 26426.11365 | 237.874 | 601.534 | 0.06538427901
10items/453 | Unfinished | 22994 | 22886.22679 | 274.142 | 601.227 | 0.07312307693
10items/454 | Unfinished | 20720 | 20692.4338 | 572.31 | 601.227 | 0.06592192966
10items/459 | Optimum found | 19560 | 19559.98052 | 499.859 | 508.958 | 0.02648224495
10items/455 | Unfinished | 23879 | 23753.11134 | 387.277 | 601.322 | 0.06590702198
10items/456 | Unfinished | 18093 | 18062.17571 | 253.593 | 600.832 | 0.06974134501
10items/457 | Optimum found | 18342 | 18341.98173 | 570.77 | 589.805 | 0.02654257603
10items/474 | Optimum found | 21366 | 21365.97867 | 401.919 | 402.514 | 0.02651107498
10items/458 | Optimum found | 20778 | 20777.97931 | 565.289 | 588.3 | 0.02637336962
10items/485 | Optimum found | 28066 | 28065.97198 | 244.262 | 266.777 | 0.02641969081
10items/460 | Optimum found | 19970 | 19969.9801 | 478.982 | 585.515 | 0.02672440745
10items/475 | Optimum found | 21128 | 21127.97893 | 426.541 | 448.415 | 0.02650528587
10items/482 | Optimum found | 21094 | 21093.97895 | 160.269 | 371.69 | 0.02649555542
10items/469 | Optimum found | 20927 | 20926.97914 | 481.267 | 521.107 | 0.02661790233
10items/465 | Unfinished | 18598 | 18540.17755 | 344.317 | 601.586 | 0.06244506501
10items/488 | Optimum found | 18374 | 18373.98168 | 300.124 | 328.281 | 0.0266528409
10items/468 | Optimum found | 23341 | 23340.97673 | 534.885 | 553.186 | 0.02531644981
10items/481 | Optimum found | 21931 | 21930.97813 | 450.824 | 478.697 | 0.02664369531
10items/477 | Optimum found | 26386 | 26385.9737 | 503.85 | 507.264 | 0.02665531542
10items/472 | Optimum found | 22384 | 22383.97768 | 561.448 | 564.879 | 0.0266721677
10items/480 | Optimum found | 22977 | 22976.97711 | 518.432 | 519.322 | 0.02538352273
10items/471 | Unfinished | 23546 | 23471.25453 | 458.882 | 603.017 | 0.1010087226
10items/476 | Unfinished | 22924 | 22891.32588 | 591.628 | 601.696 | 0.0847675493
10items/478 | Unfinished | 18664 | 18629.55325 | 598.047 | 600.719 | 0.06618153211
10items/479 | Unfinished | 22809 | 22732.88859 | 424.437 | 601.331 | 0.06379654631
10items/483 | Optimum found | 23400 | 23399.97667 | 491.778 | 529.924 | 0.02648513205
10items/498 | Optimum found | 23299 | 23298.97676 | 378.2 | 389.908 | 0.0266050268
10items/489 | Optimum found | 21310 | 21309.97876 | 471.684 | 480.978 | 0.02542203944
10items/484 | Optimum found | 19559 | 19558.98051 | 499.258 | 520.295 | 0.02636177279
10items/487 | Optimum found | 17734 | 17733.98233 | 500.791 | 510.046 | 0.02629530616
10items/486 | Optimum found | 25898 | 25897.97419 | 533.185 | 537.579 | 0.02689464204
10items/499 | Optimum found | 28480 | 28479.97159 | 410.85 | 417.374 | 0.02685661055
10items/490 | Optimum found | 20469 | 20468.97962 | 523.966 | 528.277 | 0.02667669486
10items/495 | Optimum found | 20024 | 20023.98004 | 484.113 | 496.952 | 0.0267869886
10items/497 | Optimum found | 22690 | 22689.97737 | 454 | 454.111 | 0.0265829023
10items/500 | Optimum found | 21870 | 21869.9782 | 414.646 | 424.356 | 0.02756858896
10items/496 | Optimum found | 19734 | 19733.98032 | 226.115 | 496.554 | 0.02696963958
10items/491 | Optimum found | 18633 | 18632.98146 | 533.076 | 533.693 | 0.02633980103
10items/493 | Optimum found | 23547 | 23546.97654 | 538.76 | 544.021 | 0.02680816781
10items/494 | Optimum found | 22445 | 22444.97763 | 566.752 | 569.524 | 0.02644011285
10items/492 | Unfinished | 26327 | 26279.09541 | 592.04 | 600.389 | 0.09131682757
