            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                 462 |        lns |       open(improved) |      17410 |     0.40 |     593.79 |       N.A. | 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5 9 9 3 3 3 3 3 4 4 6 6 6 6 2 2 2 2 9 9 1 8 4 5 5 7 7 1 1 8 8 7 1 1 1 9 9 3 4 4 8 2 2 6 9 9 9 4 4 3 3 3 3 7 7 6 2 2 2 1 6 6 6 6 1 1 1 4 9 3 3 3 3 4 2 1 2 1 1 6 4 
                 463 |        lns |       open(improved) |      28426 |     0.39 |     535.31 |       N.A. | 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 8 8 8 8 5 5 9 4 4 0 0 0 0 0 3 3 7 7 7 9 9 9 9 3 3 4 4 2 6 6 0 0 0 0 0 0 0 3 3 5 5 5 5 5 5 5 4 4 4 4 4 3 3 7 7 7 7 7 7 7 2 2 2 9 9 9 9 6 2 7 3 3 6 2 6 3 6 3 2 6 6 3 3 2 
                 464 |        lns |       open(improved) |      23590 |     0.39 |     442.13 |       N.A. | 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 7 2 2 4 4 8 6 6 9 9 9 8 8 8 9 9 9 9 4 6 6 6 2 2 9 9 9 9 9 0 4 3 6 2 2 2 2 2 0 0 0 0 0 6 8 8 8 8 8 4 3 3 3 3 3 3 3 0 0 0 0 0 0 6 6 6 5 5 0 6 6 6 6 4 5 6 5 6 6 4 5 4 5 
                 465 |        lns |       open(improved) |      18717 |     0.39 |     558.66 |       N.A. | 9 9 9 9 9 9 9 9 9 9 9 7 7 7 7 7 3 3 3 6 8 2 2 2 1 0 0 0 0 6 5 2 1 8 4 4 4 4 2 0 0 8 8 5 5 1 3 3 6 6 6 6 2 1 8 8 3 3 3 3 3 3 5 5 4 2 0 0 3 4 4 6 6 6 6 6 6 6 4 4 5 5 5 2 2 4 8 0 0 0 0 8 8 4 5 2 1 4 2 1 
                 466 |        lns |       open(improved) |      21138 |     0.39 |     517.55 |       N.A. | 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 0 2 1 9 2 4 6 3 1 1 6 9 2 2 3 5 1 1 8 8 8 8 9 9 9 4 1 6 6 8 8 0 0 0 5 9 9 1 6 3 3 5 5 4 6 0 0 0 4 4 4 6 6 6 6 6 6 6 6 5 5 1 1 3 2 9 9 2 3 1 1 6 4 2 9 1 4 5 5 1 1 2 
                 467 |        lns |       open(improved) |      22034 |     0.40 |     592.04 |       N.A. | 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 1 5 8 8 8 2 7 9 0 2 2 1 1 7 7 7 0 2 5 8 8 8 8 8 8 8 6 6 0 7 7 2 2 9 0 0 1 1 1 1 5 5 5 6 6 6 6 2 2 7 7 0 0 9 9 5 2 1 1 6 6 2 9 2 9 9 0 5 0 5 0 1 0 2 0 1 5 7 9 9 0 2 2 
                 468 |        lns |       open(improved) |      23604 |     0.40 |     489.79 |       N.A. | 7 7 7 7 7 7 7 7 7 7 9 9 9 9 6 6 6 6 1 2 5 5 3 1 1 4 4 4 4 8 0 2 2 2 2 1 5 5 6 6 6 6 1 1 4 4 4 4 8 8 8 0 1 1 3 3 3 3 0 0 0 2 2 2 2 2 2 8 8 8 8 8 3 8 8 3 5 5 0 1 0 0 3 3 3 3 5 0 1 1 3 0 1 0 0 1 1 1 1 1 
                 469 |        lns |       open(improved) |      21100 |     0.40 |     553.26 |       N.A. | 0 0 0 0 0 0 0 0 7 7 7 7 7 7 7 7 7 7 7 7 1 5 9 6 6 5 5 5 8 8 9 9 9 1 1 6 6 6 6 3 3 3 4 2 2 2 9 9 9 9 9 9 5 1 1 4 8 8 3 3 6 6 4 4 2 2 2 2 4 8 8 8 5 6 6 8 8 1 8 3 3 3 5 5 1 1 1 3 1 1 3 3 3 5 4 4 5 1 1 4 
                 470 |        lns |       open(improved) |      23388 |     0.39 |     517.85 |       N.A. | 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 6 6 6 6 6 6 6 0 0 7 7 4 4 4 9 5 5 2 2 2 2 3 3 7 4 4 9 9 9 9 9 9 9 9 9 5 5 8 7 0 0 0 0 0 0 0 0 5 5 2 7 7 7 7 7 7 7 7 3 3 3 2 2 2 5 5 5 4 4 4 4 4 2 2 5 5 5 4 2 7 7 0 3 3 
                 471 |        lns |       open(improved) |      23940 |     0.39 |     524.99 |       N.A. | 9 9 9 9 9 9 1 1 1 1 4 4 4 4 4 4 4 4 4 4 0 3 3 7 7 7 7 7 6 6 8 3 5 2 2 7 7 7 5 5 8 3 0 0 0 2 1 1 1 1 1 3 3 6 6 0 0 5 5 5 8 4 4 3 3 3 6 6 6 6 6 6 6 3 8 2 5 0 3 3 0 8 2 3 2 0 0 8 3 0 3 8 2 8 2 2 3 3 3 2 
                 472 |        lns |       open(improved) |      22592 |     0.39 |     591.02 |       N.A. | 7 7 7 7 7 7 7 7 7 7 7 7 7 0 0 0 0 0 0 0 0 8 8 9 5 4 6 3 9 9 9 9 2 2 6 5 5 3 4 4 8 8 8 8 8 8 8 8 6 5 5 1 1 5 5 5 5 5 5 5 5 6 3 3 2 2 4 4 6 6 6 5 5 5 5 5 5 4 4 1 1 4 3 4 4 3 1 3 6 1 4 6 4 4 4 2 3 4 1 1 
                 473 |        lns |       open(improved) |      18587 |     0.40 |     489.52 |       N.A. | 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 8 8 8 1 0 0 9 9 9 9 6 6 1 2 2 6 6 1 1 7 0 0 0 0 9 7 8 8 6 7 7 7 2 2 2 1 0 7 8 8 8 8 8 8 8 6 1 3 3 0 0 0 0 0 9 9 9 9 9 3 1 1 2 2 0 0 0 0 3 3 3 6 6 7 3 3 3 1 7 7 7 3 2 1 
                 474 |        lns |       open(improved) |      21548 |     0.81 |     503.66 |       N.A. | 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 8 9 1 5 5 5 5 5 7 0 1 5 5 5 5 9 7 3 3 6 6 3 3 1 5 5 5 8 9 9 5 5 8 8 8 8 3 3 1 0 0 0 0 0 0 3 3 3 9 6 7 1 1 1 8 8 8 8 8 7 3 3 1 8 8 8 9 1 8 9 9 6 6 8 8 3 7 3 9 6 1 1 
                 475 |        lns |       open(improved) |      21245 |     0.39 |     468.46 |       N.A. | 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 7 7 7 0 8 4 1 1 1 3 3 2 2 4 8 5 5 5 1 2 2 2 2 2 4 4 8 8 8 0 3 1 1 1 7 7 4 3 3 9 9 9 9 0 0 0 5 5 7 7 7 4 4 8 8 8 1 1 1 1 5 5 5 5 3 0 4 4 4 3 0 8 4 4 4 8 0 8 3 0 
                 476 |        lns |       open(improved) |      23223 |     0.40 |     475.48 |       N.A. | 5 5 5 5 5 5 0 0 0 0 0 0 0 0 3 3 9 9 7 1 1 2 2 8 8 4 4 8 8 8 3 3 6 6 7 7 7 2 2 9 1 1 3 3 3 3 3 5 5 5 5 5 5 4 8 8 6 6 7 5 5 9 9 9 9 9 9 9 9 4 7 1 3 3 3 3 3 3 6 8 6 4 6 4 4 1 8 2 8 1 7 1 7 6 8 2 7 7 1 4 
                 477 |        lns |       open(improved) |      26659 |     0.40 |     488.53 |       N.A. | 0 0 0 0 0 0 0 5 7 7 7 7 7 7 7 7 7 7 7 7 6 3 2 4 1 1 9 9 6 6 3 5 5 5 5 5 5 5 5 5 5 4 9 9 9 9 9 9 8 1 6 2 2 4 9 9 9 9 8 8 8 8 3 4 4 1 1 1 1 1 1 1 2 2 2 2 2 2 3 4 8 2 4 2 6 6 2 6 2 3 3 3 4 4 4 4 4 8 3 4 
                 478 |        lns |       open(improved) |      18921 |     0.40 |     589.57 |       N.A. | 5 5 5 5 5 5 5 5 5 5 5 5 5 0 0 0 0 0 2 6 7 7 4 4 4 3 3 3 9 8 7 7 2 4 4 8 1 1 1 3 3 6 0 0 0 0 0 0 0 2 0 0 0 0 0 4 8 8 7 7 2 2 9 9 9 1 1 1 3 3 8 6 4 3 3 3 3 3 6 9 1 1 1 8 9 4 8 1 1 8 2 4 4 6 8 2 1 2 4 6 
                 479 |        lns |       open(improved) |      22973 |     0.78 |     416.85 |       N.A. | 6 6 6 6 6 6 6 6 6 6 4 4 4 4 4 4 4 4 5 5 0 7 7 3 7 7 8 8 5 5 5 5 9 9 9 4 4 2 2 2 2 7 8 8 8 0 0 0 0 7 7 8 8 8 8 2 2 3 9 9 9 9 5 5 5 5 5 5 0 0 0 0 8 8 1 2 7 7 7 7 7 8 1 1 1 2 1 1 8 8 1 2 1 3 2 2 3 3 8 2 
                 480 |        lns |       open(improved) |      23164 |     0.40 |     552.92 |       N.A. | 0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 6 6 3 4 4 7 1 9 3 3 5 5 9 2 2 1 1 1 9 9 9 6 6 7 7 7 7 7 7 4 4 8 2 2 1 1 1 9 4 4 2 2 2 1 1 1 1 9 3 8 8 8 8 3 3 2 9 9 8 4 2 3 8 2 9 9 9 4 3 4 2 2 9 2 3 8 2 9 2 3 3 
                 481 |        lns |       open(improved) |      22171 |     0.40 |     503.00 |       N.A. | 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 9 9 6 4 4 7 8 8 0 0 0 0 5 5 5 7 7 9 9 9 0 0 0 0 0 7 7 3 3 4 6 6 6 6 6 6 7 5 8 8 8 0 0 0 5 5 5 6 3 4 9 9 9 9 9 9 7 5 5 8 8 6 4 8 8 4 8 4 6 7 4 5 3 3 6 3 4 3 4 4 
                 482 |        lns |       open(improved) |      21360 |     0.40 |     560.97 |       N.A. | 8 8 8 8 8 8 8 8 1 1 1 1 1 1 1 1 1 3 0 0 6 6 4 3 7 7 7 7 7 7 7 7 7 7 7 4 4 5 5 5 6 6 6 9 0 0 1 1 1 1 4 3 0 0 0 2 2 4 4 5 5 5 6 6 9 9 4 4 4 1 0 6 6 3 3 3 3 3 3 3 9 4 0 0 2 9 0 2 2 4 0 4 6 6 4 2 0 2 4 4 
                 483 |        lns |       open(improved) |      23639 |     0.81 |     536.51 |       N.A. | 9 9 9 9 9 9 9 9 9 9 9 9 9 9 5 5 5 5 5 5 5 2 6 1 8 8 4 4 4 3 3 7 2 6 6 5 0 0 1 2 2 8 8 7 7 0 0 0 0 0 0 0 0 0 2 1 7 6 6 6 2 7 8 8 1 1 1 3 3 3 3 3 4 4 4 4 2 6 6 6 1 3 4 6 4 7 2 7 8 4 2 1 8 7 8 8 2 4 2 1 
                 484 |        lns |       open(improved) |      19959 |     0.40 |     585.14 |       N.A. | 8 8 8 8 4 4 4 4 4 4 4 4 4 4 4 4 4 4 7 6 0 5 9 9 6 6 1 1 7 7 7 0 6 6 6 6 9 4 4 4 1 1 0 0 0 9 9 9 7 7 7 6 6 6 6 2 2 2 2 3 3 3 2 2 1 1 0 0 9 9 7 7 7 7 7 7 0 1 5 9 1 9 9 3 1 3 1 5 0 0 9 3 9 5 9 5 1 0 1 3 
                 485 |        lns |       open(improved) |      28144 |     0.40 |     491.42 |       N.A. | 5 5 5 5 5 5 5 5 5 5 5 0 0 0 0 0 0 0 8 8 8 2 2 2 2 1 1 7 7 8 8 3 3 9 9 9 9 6 6 1 4 4 4 2 2 2 2 2 3 3 2 2 2 6 9 9 9 9 9 9 9 6 6 6 7 7 7 7 7 3 3 1 1 4 6 6 1 1 1 1 4 4 4 4 4 8 8 8 8 3 3 4 4 1 1 8 6 6 3 3 
                 486 |        lns |       open(improved) |      25976 |     0.40 |     535.53 |       N.A. | 6 6 6 6 6 6 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 1 1 0 0 9 9 9 2 2 3 3 3 0 8 8 9 9 9 3 2 2 2 2 4 4 4 4 4 4 9 9 2 0 8 8 8 8 8 8 8 8 4 4 4 4 4 0 3 3 3 3 1 1 2 2 9 9 1 0 0 0 0 9 9 9 1 1 1 1 2 2 0 0 0 9 0 2 9 1 
                 487 |        lns |       open(improved) |      17827 |     0.39 |     517.11 |       N.A. | 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 1 4 5 2 3 3 6 6 1 4 7 9 9 0 0 5 5 5 2 2 3 3 1 7 9 5 5 5 1 4 8 8 8 0 0 0 1 1 4 8 8 5 9 7 5 5 2 2 4 4 4 8 8 9 1 7 5 5 8 9 2 2 9 8 8 8 5 1 1 4 2 2 3 4 5 9 7 2 7 1 1 
                 488 |        lns |       open(improved) |      18509 |     0.39 |     557.01 |       N.A. | 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 7 6 6 5 5 5 5 4 4 0 8 5 9 9 3 3 0 0 7 5 5 3 3 3 3 8 8 6 6 7 7 2 2 2 5 5 5 8 8 8 8 7 3 3 3 3 0 0 0 0 0 9 9 4 6 6 6 6 5 5 5 5 9 9 9 4 9 5 5 5 3 0 3 4 4 6 9 0 0 4 
                 489 |        lns |       open(improved) |      21510 |     0.81 |     563.80 |       N.A. | 7 7 7 7 7 7 7 7 7 7 1 1 1 1 1 1 1 1 1 1 4 2 2 6 6 5 5 5 3 3 3 0 9 4 2 2 8 8 8 8 0 0 4 9 9 9 3 3 3 3 3 0 0 2 4 4 9 2 2 5 5 9 9 9 0 3 3 3 3 0 0 0 2 6 6 5 4 6 6 6 9 9 4 2 4 0 6 0 0 9 2 6 4 2 0 9 6 5 0 6 
                 490 |        lns |       open(improved) |      20641 |     0.40 |     546.97 |       N.A. | 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 7 7 7 8 1 5 5 6 6 6 6 6 6 6 6 9 9 9 0 6 6 6 6 6 6 6 6 6 4 4 8 8 8 8 1 1 5 0 0 0 0 9 7 5 5 2 2 2 9 9 4 4 8 9 7 7 7 7 7 7 9 9 9 4 4 4 4 5 5 1 9 0 7 0 4 0 4 0 4 1 5 
                 491 |        lns |       open(improved) |      18782 |     0.39 |     590.00 |       N.A. | 7 7 7 7 7 7 7 7 4 4 4 4 4 4 4 4 4 4 4 9 5 7 7 7 0 2 3 3 1 5 3 3 2 9 9 7 7 6 6 8 8 3 1 1 1 1 1 0 2 9 2 2 2 5 6 6 0 0 0 8 2 1 1 1 1 1 1 2 2 8 8 8 8 9 9 5 0 0 6 6 6 3 3 3 5 0 8 5 2 8 3 0 8 9 6 2 2 9 2 0 
                 492 |        lns |       open(improved) |      26513 |     0.39 |     564.11 |       N.A. | 5 5 5 5 5 5 5 5 9 9 9 9 9 9 9 9 9 9 9 2 8 8 4 6 6 4 4 5 7 7 3 3 3 4 6 1 1 1 2 2 2 2 4 6 6 6 2 2 2 2 2 8 8 0 7 7 4 1 1 1 1 1 1 1 1 1 1 1 0 6 4 4 4 4 3 6 6 8 8 8 0 0 1 1 1 1 0 1 0 0 4 6 6 3 3 0 4 3 4 0 
                 493 |        lns |       open(improved) |      23906 |     0.40 |     580.75 |       N.A. | 6 6 6 6 6 6 6 6 6 6 6 6 6 8 8 8 8 8 8 8 9 2 2 2 1 0 0 4 4 4 1 9 7 7 7 5 5 1 0 0 0 0 0 0 0 3 2 2 8 8 8 8 5 1 0 0 0 0 0 0 0 0 5 7 7 9 9 3 3 4 4 7 1 5 5 2 2 1 9 2 1 9 3 9 2 7 3 2 5 2 7 5 3 5 3 3 5 5 3 1 
                 494 |        lns |       open(improved) |      22632 |     0.40 |     580.39 |       N.A. | 4 4 4 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 5 5 8 9 2 1 3 3 9 6 0 0 0 0 7 2 2 8 9 1 1 7 7 3 8 8 8 2 5 5 5 5 5 5 8 3 3 9 9 8 0 0 0 0 2 2 1 7 3 9 9 9 9 9 9 9 9 8 2 2 2 8 8 9 2 8 7 8 9 1 3 3 3 3 1 2 1 1 1 8 8 1 
                 495 |        lns |       open(improved) |      20163 |     0.39 |     561.57 |       N.A. | 4 4 4 4 4 4 4 7 7 7 7 7 1 1 1 1 1 1 1 8 8 5 5 3 2 2 0 0 0 9 8 8 8 6 5 5 3 3 3 6 6 9 9 8 8 8 8 8 0 0 5 5 5 6 6 9 9 9 9 9 2 2 5 5 5 3 3 3 3 3 1 1 1 1 1 1 1 1 9 9 9 2 6 8 8 5 3 3 2 6 9 9 8 2 5 2 0 2 6 2 
                 496 |        lns |       open(improved) |      19802 |     0.39 |     595.34 |       N.A. | 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 0 0 0 6 7 1 4 4 7 7 7 7 7 2 2 2 0 0 6 6 6 6 6 6 4 4 9 9 8 8 8 1 1 1 1 9 9 9 6 6 6 8 8 8 4 4 4 0 0 0 0 0 0 0 0 7 9 9 2 2 6 6 6 6 6 4 1 1 9 9 8 8 8 7 7 9 0 2 4 4 1 1 
                 497 |        lns |       open(improved) |      22771 |     0.81 |     518.76 |       N.A. | 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 5 4 9 8 2 2 2 2 2 3 3 6 9 7 5 5 5 5 7 7 7 7 2 3 3 3 3 3 3 6 6 6 4 4 4 9 5 2 2 7 7 5 9 8 8 8 8 8 6 6 6 6 6 6 6 7 4 4 4 5 5 5 7 7 9 2 2 2 6 6 9 2 7 4 5 5 7 2 2 7 9 4 
                 499 |        lns |       open(improved) |      28731 |     0.39 |     587.41 |       N.A. | 9 9 9 9 9 9 9 7 7 7 7 7 7 7 7 2 2 2 2 0 4 2 2 2 2 2 2 4 4 6 6 0 5 8 8 1 2 2 2 2 2 0 0 5 5 6 6 4 3 3 3 3 3 8 8 1 1 1 1 1 6 6 6 6 6 6 6 5 3 3 3 3 8 8 8 8 8 0 0 0 5 5 1 1 1 1 4 5 0 8 4 5 0 0 0 8 4 5 4 5 
                 500 |        lns |       open(improved) |      22045 |     0.78 |     597.55 |       N.A. | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 6 2 5 5 4 4 1 1 1 1 1 1 1 1 1 1 1 1 5 9 9 9 2 8 8 4 4 2 2 2 8 5 5 5 6 6 6 3 3 3 6 6 6 6 6 6 6 4 3 3 7 7 7 7 7 2 2 2 2 2 2 5 4 4 8 3 3 3 3 8 8 5 5 4 8 8 3 4 4 4 5 3 4 5 
                 498 |        lns |       open(improved) |      23482 |     0.79 |     524.08 |       N.A. | 7 7 7 7 7 7 7 7 7 7 7 1 1 1 1 3 8 8 4 4 2 9 9 9 5 5 0 0 2 2 2 6 6 9 9 8 8 8 0 0 3 3 7 7 7 7 6 0 0 0 4 4 8 8 8 8 8 8 3 5 1 1 1 1 1 1 1 1 1 5 5 3 3 3 0 0 0 0 0 0 4 4 2 6 9 9 3 3 2 4 3 3 5 4 2 5 4 4 2 2 
