            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                 197 |        lns |       open(improved) |       8754 |     0.01 |       4.82 |       N.A. | 4 4 4 4 4 0 0 0 0 5 5 5 5 8 8 8 1 1 3 3 3 3 3 6 6 6 2 9 9 9 9 9 7 7 7 7 7 2 1 1 1 1 7 7 7 3 3 6 6 2 
                 198 |        lns |       open(improved) |       8159 |     0.00 |       1.91 |       N.A. | 1 1 1 1 1 4 4 4 8 8 8 8 8 8 0 0 0 0 0 2 2 3 3 3 3 0 0 7 7 6 5 5 5 5 5 6 7 9 9 9 7 7 6 6 6 3 3 5 5 2 
                 199 |        lns |       open(improved) |      10706 |     0.00 |       7.13 |       N.A. | 7 7 7 1 1 1 1 1 1 1 1 1 0 0 0 0 4 4 4 4 4 5 5 8 8 8 3 3 9 9 6 6 2 5 3 3 2 2 2 2 8 3 3 3 3 5 6 2 5 5 
                 200 |        lns |       open(improved) |       8443 |     0.01 |     261.27 |       N.A. | 6 6 6 6 5 5 5 5 5 5 9 9 9 9 2 2 2 2 2 2 3 8 8 1 8 8 8 8 8 8 8 8 1 2 7 7 7 0 0 3 3 1 1 1 4 4 4 7 0 0 
                 201 |        lns |       open(improved) |      10540 |     0.01 |       3.74 |       N.A. | 1 1 1 1 1 9 9 9 9 9 5 0 0 0 0 3 3 2 2 2 2 8 8 8 4 4 4 6 6 6 7 7 5 5 5 5 5 5 5 2 2 2 3 3 3 4 4 8 8 2 
                 202 |        lns |       open(improved) |       9010 |     0.01 |      12.42 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 5 5 5 7 7 0 0 4 4 8 8 8 9 9 9 9 0 1 1 1 7 7 7 4 4 4 0 9 5 5 5 0 0 1 3 
                 203 |        lns |       open(improved) |       7885 |     0.00 |      10.14 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 8 5 5 5 5 9 7 0 0 0 0 8 8 8 4 7 7 2 2 2 2 2 4 4 4 4 0 0 0 5 5 2 
                 204 |        lns |       open(improved) |      10164 |     0.01 |     304.10 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 3 3 5 5 7 7 7 4 4 4 4 4 1 1 8 8 8 1 1 1 1 3 3 3 3 5 7 7 7 3 3 
                 205 |        lns |       open(improved) |      10669 |     0.01 |      18.59 |       N.A. | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 9 9 9 8 8 8 8 1 1 0 2 2 2 7 7 7 3 3 3 3 1 1 9 9 9 9 0 0 0 8 1 1 1 1 3 2 
                 206 |        lns |       open(improved) |      11125 |     0.01 |       4.64 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 2 2 2 2 2 3 3 3 3 3 1 1 1 1 4 4 4 4 9 9 9 9 9 0 0 0 0 3 3 3 3 1 1 2 2 3 4 
                 207 |        lns |       open(improved) |       8901 |     0.01 |      71.81 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 9 9 9 9 9 8 8 8 1 1 0 0 0 7 7 7 3 3 3 3 3 3 4 4 5 5 5 5 8 8 7 7 0 0 1 
                 208 |        lns |       open(improved) |       9882 |     0.00 |       9.94 |       N.A. | 4 4 4 4 4 4 4 2 2 2 2 2 0 0 0 3 6 6 6 6 6 8 8 8 8 7 7 7 5 1 1 1 1 9 9 9 9 9 8 7 7 7 7 8 8 5 5 3 3 1 
                 209 |        lns |       open(improved) |      10460 |     0.01 |     305.11 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 7 7 7 7 1 4 4 0 0 0 6 6 6 6 9 9 1 1 1 1 0 0 0 6 6 6 8 8 8 0 0 9 9 9 6 0 0 1 
                 210 |        lns |       open(improved) |       8884 |     0.01 |       2.53 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 6 6 6 5 5 5 3 4 4 8 8 8 8 8 1 1 1 3 3 3 1 1 5 5 5 6 6 6 6 4 9 9 1 1 3 4 
                 211 |        lns |       open(improved) |      10158 |     0.01 |       2.48 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 4 6 6 8 8 8 8 4 4 0 0 0 0 0 5 5 4 4 3 3 6 6 6 6 9 9 3 3 5 4 
                 212 |        lns |       open(improved) |       8422 |     0.01 |      80.36 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 4 2 2 2 0 7 7 7 4 4 4 0 0 8 8 3 3 3 3 3 2 2 2 2 3 3 0 0 1 
                 213 |        lns |       open(improved) |       8898 |     0.00 |       1.41 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 7 7 7 4 4 4 4 4 3 3 3 9 8 8 1 1 1 1 6 6 6 6 6 0 0 9 9 3 3 3 6 6 6 6 8 0 0 0 1 
                 214 |        lns |       open(improved) |       9809 |     0.01 |       9.24 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 7 7 7 0 0 0 0 0 0 4 4 7 7 7 7 9 9 9 7 7 7 7 4 6 8 8 0 0 0 4 
                 215 |        lns |       open(improved) |      10115 |     0.00 |      10.97 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 8 8 8 8 8 0 0 0 2 2 9 9 3 3 3 3 4 4 4 0 0 5 5 5 4 4 4 2 2 2 0 0 8 8 3 
                 216 |        lns |       open(improved) |       7826 |     0.01 |      62.48 |       N.A. | 2 2 2 2 2 0 0 0 7 7 7 3 3 3 5 5 6 6 6 9 8 8 4 4 9 9 9 1 1 5 5 5 3 3 3 3 8 8 1 1 5 5 9 4 4 4 0 0 0 1 
                 217 |        lns |       open(improved) |       9296 |     0.01 |      33.17 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 0 0 0 0 6 6 6 4 4 4 7 7 7 7 2 2 5 5 1 1 1 1 4 4 4 0 0 0 6 6 6 7 4 4 4 2 2 7 1 
                 218 |        lns |       open(improved) |       8989 |     0.01 |      19.69 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 4 4 4 9 0 5 5 5 5 1 1 6 6 6 6 6 6 6 6 9 9 9 9 0 0 1 1 1 5 4 2 2 
                 219 |        lns |       open(improved) |      10101 |     0.01 |       2.83 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 1 1 3 3 3 5 5 5 2 2 9 9 9 9 6 6 6 6 0 0 2 2 2 7 3 3 3 3 6 6 5 5 5 9 2 5 5 3 0 
                 220 |        lns |       open(improved) |      10368 |     0.01 |     116.27 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 221 |        lns |       open(improved) |       9041 |     0.00 |       1.27 |       N.A. | 9 3 3 3 3 3 3 3 6 6 6 6 6 0 0 0 0 0 0 0 1 1 1 1 4 4 4 5 5 5 2 2 8 8 8 8 8 7 7 7 0 0 1 1 2 2 0 1 1 1 
                 222 |        lns |       open(improved) |       8680 |     0.00 |       0.69 |       N.A. | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 223 |        lns |       open(improved) |       8598 |     0.00 |     244.25 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 7 7 7 7 2 2 2 2 2 2 1 1 8 8 3 3 3 3 5 5 5 5 5 9 9 6 6 2 2 2 1 6 6 8 9 1 1 
                 224 |        lns |       open(improved) |       9375 |     0.00 |       1.05 |       N.A. | 9 9 6 6 6 6 6 6 1 1 1 1 5 5 5 5 5 5 5 5 0 0 0 0 0 2 2 2 4 4 7 8 8 8 8 4 4 4 3 3 0 0 0 0 8 4 4 4 3 2 
                 225 |        lns |       open(improved) |       8507 |     0.01 |      27.93 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 3 3 3 2 2 2 7 7 7 5 5 5 5 5 6 6 6 6 9 9 9 9 3 3 3 7 6 6 2 2 3 9 0 
                 226 |        lns |       open(improved) |       9017 |     0.00 |     120.38 |       N.A. | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 3 3 0 0 0 0 0 7 7 8 8 8 8 6 6 6 0 0 0 0 4 4 4 4 3 3 6 6 8 8 0 
                 228 |        lns |       open(improved) |       8513 |     0.00 |       8.70 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 3 3 3 7 7 6 6 9 9 0 0 0 0 8 2 2 2 7 7 7 7 3 3 3 9 9 2 2 6 6 1 1 
                 227 |        lns |       open(improved) |       9570 |     0.01 |     576.62 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 9 3 3 3 3 4 4 0 0 1 1 6 6 6 6 6 6 6 9 9 9 2 2 1 1 1 4 4 0 0 0 0 1 1 2 4 4 
                 229 |        lns |       open(improved) |       9345 |     0.01 |      13.17 |       N.A. | 9 9 9 7 7 7 7 7 7 7 7 7 4 4 4 4 4 8 8 8 8 2 2 1 1 1 6 5 5 0 0 3 3 2 2 2 6 6 6 3 3 3 6 6 5 0 0 2 2 1 
                 230 |        lns |       open(improved) |       8832 |     0.01 |     241.29 |       N.A. | 3 3 3 3 3 5 5 5 8 8 8 8 8 8 0 1 1 1 1 1 1 1 9 6 6 6 4 4 4 4 7 9 9 9 2 2 0 0 0 0 2 6 6 6 9 2 2 2 0 4 
                 231 |        lns |       open(improved) |       9042 |     0.00 |       1.25 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 5 5 2 2 2 2 7 7 7 7 7 8 8 8 1 1 9 9 2 2 1 1 5 5 3 9 9 7 7 8 2 1 
                 232 |        lns |       open(improved) |       8061 |     0.00 |       7.27 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 233 |        lns |       open(improved) |      10934 |     0.01 |      55.11 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 7 4 4 4 4 4 2 2 2 1 5 5 7 7 7 7 6 0 0 0 0 0 5 5 5 1 1 2 
                 234 |        lns |       open(improved) |      10194 |     0.00 |       2.32 |       N.A. | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 235 |        lns |       open(improved) |      11330 |     0.00 |       1.61 |       N.A. | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 1 3 0 0 0 9 9 9 9 4 4 4 4 4 9 3 3 3 0 0 1 1 4 4 
                 236 |        lns |       open(improved) |       8980 |     0.01 |       4.14 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 5 0 4 2 2 2 8 8 6 6 6 4 4 4 4 0 0 0 0 0 0 8 8 5 0 0 
                 237 |        lns |       open(improved) |       8928 |     0.01 |      39.31 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 6 5 5 3 3 3 3 3 5 5 5 0 0 1 1 1 1 1 6 6 5 5 0 0 0 7 7 3 3 6 5 
                 238 |        lns |       open(improved) |       8871 |     0.00 |       1.44 |       N.A. | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 9 3 4 4 4 3 3 7 7 6 6 5 5 5 9 9 3 3 3 6 5 9 9 3 3 3 2 7 6 5 
                 239 |        lns |       open(improved) |       8822 |     0.00 |       0.84 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 240 |        lns |       open(improved) |       8752 |     0.00 |       0.81 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 5 5 7 7 7 7 7 7 8 9 0 0 0 8 5 5 5 4 4 4 4 6 6 6 6 6 6 5 5 9 4 0 
                 241 |        lns |       open(improved) |       8879 |     0.01 |       1.44 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 2 2 2 4 4 4 4 5 0 7 7 7 7 7 4 4 4 0 2 2 
                 242 |        lns |       open(improved) |       9796 |     0.00 |      20.15 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 1 1 5 5 5 4 4 4 0 0 0 0 6 6 6 6 1 1 5 5 5 5 4 4 4 4 0 0 
                 243 |        lns |       open(improved) |      10206 |     0.01 |      33.77 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 1 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 2 0 0 0 0 2 2 2 2 8 8 3 3 3 3 0 0 
                 244 |        lns |       open(improved) |       9747 |     0.01 |       2.57 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 1 8 8 8 8 7 2 2 9 9 9 9 5 5 6 6 6 2 2 2 2 1 1 1 1 8 8 7 6 6 2 2 5 5 2 
                 245 |        lns |       open(improved) |       9362 |     0.01 |     199.50 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 2 6 6 5 5 7 7 7 7 1 1 1 2 2 2 2 6 3 3 5 1 
                 246 |        lns |       open(improved) |       9956 |     0.00 |       0.87 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 9 9 9 9 5 5 0 0 0 0 0 1 1 1 6 6 6 2 2 5 5 5 5 1 0 0 0 0 6 1 
                 247 |        lns |       open(improved) |      11293 |     0.01 |      18.58 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 6 6 6 2 4 4 4 4 4 4 3 3 3 3 9 9 0 0 0 3 3 3 3 9 9 9 0 0 0 0 2 2 2 2 6 6 3 
                 248 |        lns |       open(improved) |       9194 |     0.00 |       0.17 |       N.A. | 1 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 7 7 6 6 6 6 6 0 0 0 0 9 9 9 9 8 8 5 5 5 9 9 9 6 6 7 7 2 2 2 8 0 0 0 
                 249 |        lns |       open(improved) |      12897 |     0.01 |       3.41 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 7 0 0 0 0 3 3 3 4 4 4 4 4 0 0 3 3 3 7 
                 250 |        lns |       open(improved) |       8671 |     0.00 |       3.82 |       N.A. | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 5 5 5 9 8 8 4 4 4 6 6 6 6 8 8 8 8 9 2 2 3 3 3 6 6 9 9 9 5 0 0 8 
                 251 |        lns |       open(improved) |       9229 |     0.00 |      14.40 |       N.A. | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 7 2 2 2 8 8 3 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 2 2 5 5 0 0 0 3 3 3 3 8 5 5 
                 252 |        lns |       open(improved) |       9510 |     0.01 |     332.63 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 7 7 7 1 1 1 1 5 5 5 5 9 9 0 0 0 9 9 9 1 1 1 5 0 
                 253 |        lns |       open(improved) |       8286 |     0.00 |       4.93 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 5 5 8 8 8 7 7 7 7 0 0 0 2 2 2 9 9 8 8 0 0 0 7 9 9 6 6 5 7 7 7 2 
                 254 |        lns |       open(improved) |      10141 |     0.01 |       3.64 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 1 3 3 8 8 0 0 6 6 6 6 2 2 2 3 3 4 4 4 4 4 6 6 8 8 2 2 2 4 4 3 0 1 
                 255 |        lns |       open(improved) |      10422 |     0.00 |       4.08 |       N.A. | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 0 0 0 0 0 9 9 9 2 7 7 7 3 3 3 3 3 3 3 3 4 4 0 0 0 0 0 9 9 2 2 3 3 1 
                 256 |        lns |       open(improved) |       9328 |     0.01 |       7.36 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 3 3 1 1 1 0 8 8 8 5 5 5 5 8 8 8 8 3 3 3 0 0 5 5 5 5 3 3 0 
                 257 |        lns |       open(improved) |       8876 |     0.00 |       1.08 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 4 4 3 3 3 5 7 1 1 1 1 1 1 6 6 6 8 8 8 2 7 7 3 3 3 4 4 9 6 6 5 5 8 2 2 1 
                 258 |        lns |       open(improved) |       7680 |     0.01 |       1.77 |       N.A. | 5 5 5 5 5 5 5 3 3 3 3 3 3 8 8 8 7 7 9 0 0 0 0 1 1 6 6 6 6 4 2 2 9 4 4 4 8 8 8 0 4 9 9 2 2 2 1 0 0 1 
                 259 |        lns |       open(improved) |      10117 |     0.00 |       6.47 |       N.A. | 1 1 1 8 8 8 8 8 8 8 9 9 9 9 9 9 2 2 2 2 2 2 0 0 0 5 5 4 7 7 6 6 6 6 6 3 3 5 4 4 0 0 0 0 0 3 3 3 5 5 
                 260 |        lns |       open(improved) |       9332 |     0.00 |     174.29 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 9 9 9 9 9 8 8 3 3 7 7 3 3 3 3 3 2 2 2 8 8 0 0 0 3 3 3 
                 261 |        lns |       open(improved) |      10799 |     0.03 |     553.36 |       N.A. | 4 4 4 4 4 3 3 6 6 6 0 1 1 1 1 1 1 1 9 8 8 8 5 5 5 2 0 0 0 0 0 2 2 2 5 5 5 5 2 7 7 8 8 9 9 5 7 7 2 0 
                 262 |        lns |       open(improved) |      10088 |     0.00 |       3.41 |       N.A. | 1 1 1 1 1 1 1 4 4 4 4 4 7 7 7 8 2 2 2 9 9 9 3 3 3 3 5 5 5 5 0 0 0 9 9 9 9 9 2 2 2 2 2 5 5 5 3 3 6 0 
                 263 |        lns |       open(improved) |       8995 |     0.00 |       2.97 |       N.A. | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 7 9 9 9 9 9 2 8 3 4 4 4 4 2 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 264 |        lns |       open(improved) |       8805 |     0.01 |       2.53 |       N.A. | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 1 4 2 2 2 2 8 8 8 4 4 4 1 1 8 8 8 8 8 2 2 0 0 0 4 4 1 1 1 5 
                 265 |        lns |       open(improved) |       9709 |     0.01 |      38.33 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 8 2 2 2 2 2 9 9 7 7 0 1 1 1 1 1 1 8 8 8 8 0 0 0 0 2 9 9 1 
                 266 |        lns |       open(improved) |       7322 |     0.01 |      78.72 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 0 0 0 0 4 4 4 2 2 0 0 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 267 |        lns |       open(improved) |       8912 |     0.01 |       7.94 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 5 9 9 8 8 3 3 3 4 4 4 4 3 3 9 9 9 9 2 2 2 5 5 1 1 4 
                 268 |        lns |       open(improved) |       7999 |     0.01 |     489.24 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 9 9 9 9 9 1 1 1 7 2 2 0 0 0 7 7 8 5 5 5 4 2 2 2 2 2 7 6 6 6 5 8 2 2 7 7 1 1 1 
                 269 |        lns |       open(improved) |       8930 |     0.00 |      23.52 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 5 5 0 0 2 2 7 7 7 7 7 7 7 3 4 4 4 4 4 4 3 3 3 3 5 5 5 0 0 2 2 4 4 4 2 2 3 
                 270 |        lns |       open(improved) |       8498 |     0.00 |       3.14 |       N.A. | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 271 |        lns |       open(improved) |      10514 |     0.00 |       1.18 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 2 2 7 7 7 7 7 5 9 9 9 3 3 3 3 3 8 8 8 5 5 5 1 1 1 1 8 8 8 9 9 5 5 5 5 1 1 1 2 
                 272 |        lns |       open(improved) |       7867 |     0.01 |       3.07 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 2 2 1 5 5 5 9 0 8 8 8 3 3 4 4 0 0 0 0 1 1 1 1 5 5 5 9 9 8 8 4 9 0 3 
                 273 |        lns |       open(improved) |       9437 |     0.00 |       5.44 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 9 9 9 8 4 4 4 4 2 0 0 0 7 7 7 8 8 8 6 6 6 6 6 6 6 4 4 4 2 2 2 0 
                 274 |        lns |       open(improved) |       8179 |     0.01 |       3.81 |       N.A. | 4 4 4 8 8 8 8 9 9 9 3 3 3 6 6 6 6 6 0 5 1 1 1 5 5 5 5 7 7 0 0 0 0 0 0 2 2 3 3 3 5 5 1 1 0 0 2 2 5 1 
                 275 |        lns |       open(improved) |       9039 |     0.01 |      87.93 |       N.A. | 9 9 9 3 3 3 3 1 1 1 2 2 2 0 0 0 0 0 8 8 8 7 7 7 7 7 4 6 6 6 5 5 5 5 5 4 4 4 8 8 8 7 2 2 2 7 7 6 6 0 
                 276 |        lns |       open(improved) |       8604 |     0.01 |      66.36 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 3 3 3 7 7 7 7 6 5 5 5 4 4 3 3 3 7 5 5 6 1 8 8 
                 277 |        lns |       open(improved) |       8253 |     0.00 |      47.73 |       N.A. | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 9 8 8 4 4 4 4 4 4 4 3 6 6 1 1 9 9 9 8 8 8 6 6 6 2 2 3 
                 278 |        lns |       open(improved) |       7879 |     0.01 |      29.02 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 7 9 9 9 8 1 1 1 2 2 5 5 5 3 3 3 3 8 8 5 5 5 1 1 9 9 0 0 0 0 0 8 1 1 5 3 2 
                 279 |        lns |       open(improved) |       7491 |     0.00 |       1.73 |       N.A. | 2 2 2 2 2 2 1 1 1 1 1 1 1 7 7 7 7 7 3 3 5 5 5 4 4 4 8 0 6 6 0 0 0 0 0 9 5 5 6 6 5 0 0 1 1 3 2 2 4 4 
                 280 |        lns |       open(improved) |       8922 |     0.01 |       1.51 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 7 7 8 3 3 5 5 5 9 9 9 9 9 9 6 5 5 5 7 7 4 4 2 2 2 3 3 5 6 6 6 5 3 3 
                 281 |        lns |       open(improved) |       9139 |     0.01 |      23.10 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 2 6 6 6 4 1 1 1 3 3 0 6 6 4 4 4 4 4 4 2 2 2 6 6 6 6 0 0 0 1 1 
                 282 |        lns |       open(improved) |       9645 |     0.01 |       5.69 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 8 8 8 8 7 7 0 0 0 9 3 3 3 3 3 3 3 0 0 0 0 2 2 7 7 9 9 9 0 0 2 
                 283 |        lns |       open(improved) |       9534 |     0.01 |      39.80 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 9 2 7 7 3 3 6 6 8 8 2 2 2 2 2 2 7 7 3 3 3 6 8 0 0 2 6 6 3 3 
                 284 |        lns |       open(improved) |       8387 |     0.01 |     310.44 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 4 0 2 2 2 6 3 3 7 7 0 0 0 0 0 0 0 2 9 9 6 6 6 6 6 6 6 7 4 2 2 3 
                 285 |        lns |       open(improved) |       8779 |     0.00 |       6.40 |       N.A. | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 4 0 1 1 1 1 1 1 0 0 4 4 4 4 5 5 6 6 6 1 1 5 5 0 
                 286 |        lns |       open(improved) |       8305 |     0.00 |     439.53 |       N.A. | 9 9 9 9 9 0 0 7 7 2 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 4 8 6 6 6 3 3 3 3 8 8 8 5 4 4 4 6 6 8 3 3 0 0 8 1 
                 287 |        lns |       open(improved) |      10404 |     0.03 |      91.80 |       N.A. | 1 1 1 1 1 1 1 1 3 3 3 3 3 5 5 5 5 5 5 6 9 2 2 2 2 2 2 0 0 0 4 8 8 7 7 9 9 9 9 4 4 6 8 8 8 0 0 0 1 1 
                 288 |        lns |       open(improved) |       9962 |     0.01 |     544.18 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 3 3 3 3 3 2 2 9 5 5 5 8 8 8 8 7 7 9 9 9 9 5 5 5 1 1 1 1 1 9 9 2 2 0 0 0 0 
                 289 |        lns |       open(improved) |       8420 |     0.01 |       6.06 |       N.A. | 2 2 2 4 4 4 4 4 4 9 9 9 8 8 7 3 3 3 3 6 5 5 1 1 0 0 0 0 0 0 7 7 7 7 5 5 5 1 3 3 3 3 0 0 7 1 5 5 1 3 
                 290 |        lns |       open(improved) |       9376 |     0.01 |     371.45 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 8 4 4 4 9 9 1 1 5 5 5 5 5 8 8 7 7 7 2 4 4 4 8 8 8 9 2 2 5 5 1 
                 291 |        lns |       open(improved) |       9498 |     0.00 |       1.38 |       N.A. | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 3 3 3 6 6 4 7 5 5 7 7 3 3 1 
                 292 |        lns |       open(improved) |       8497 |     0.01 |      84.82 |       N.A. | 7 7 7 7 7 0 0 0 0 0 8 8 8 8 8 9 9 9 3 5 5 2 2 2 4 4 4 4 1 1 6 6 6 6 6 3 3 2 2 2 1 1 1 5 5 5 5 3 2 2 
                 293 |        lns |       open(improved) |       9212 |     0.03 |      76.35 |       N.A. | 9 9 9 9 0 0 0 0 0 0 0 8 8 8 8 2 2 2 4 4 7 7 6 6 6 6 3 3 1 1 1 1 5 5 5 5 7 7 7 6 4 4 1 1 1 3 6 6 4 3 
                 294 |        lns |       open(improved) |       8951 |     0.00 |       2.35 |       N.A. | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 2 9 9 9 9 8 8 8 8 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 6 1 1 8 8 3 3 9 4 1 
