            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                 197 |        lns |       open(improved) |       8791 |     0.00 |       9.74 |       N.A. | 4 4 4 4 4 0 0 0 0 5 5 5 5 8 8 8 1 1 1 1 1 1 3 3 3 6 6 9 2 9 9 9 7 7 7 7 7 3 2 6 6 6 7 7 7 3 3 3 9 2 
                 198 |        lns |       open(improved) |       8185 |     0.00 |      65.61 |       N.A. | 1 1 1 1 1 4 4 4 8 8 8 8 8 8 0 0 0 0 0 2 2 3 3 3 3 6 5 5 5 7 7 7 0 0 6 5 5 9 9 9 7 7 6 6 6 3 3 5 5 2 
                 199 |        lns |       open(improved) |      10712 |     0.00 |      31.10 |       N.A. | 7 7 7 1 1 1 1 1 1 1 1 1 0 0 0 0 4 4 4 4 4 5 5 8 8 8 3 3 9 6 6 6 2 5 3 3 2 2 2 8 9 3 3 2 2 5 3 3 5 5 
                 200 |        lns |       open(improved) |       8443 |     0.00 |      76.82 |       N.A. | 6 6 6 6 5 5 5 5 5 5 9 9 9 9 2 2 2 2 2 2 3 8 8 1 8 8 8 8 8 8 8 8 1 2 7 7 7 0 0 3 3 1 1 1 4 4 4 7 0 0 
                 201 |        lns |       open(improved) |      10634 |     0.01 |      64.37 |       N.A. | 1 1 1 1 1 9 9 9 9 9 5 5 0 0 0 0 6 3 3 3 2 2 2 2 8 8 4 4 4 6 6 7 7 5 5 5 5 5 5 2 2 2 2 4 8 3 3 8 8 4 
                 202 |        lns |       open(improved) |       9079 |     0.01 |      53.51 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 5 5 5 4 4 0 0 8 7 7 7 7 9 9 9 9 1 0 0 8 8 1 1 4 4 4 7 9 5 5 5 0 0 1 3 
                 203 |        lns |       open(improved) |       7885 |     0.00 |       4.98 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 8 5 5 5 5 9 7 0 0 0 0 8 8 8 4 7 7 2 2 2 2 2 4 4 4 4 0 0 0 5 5 2 
                 204 |        lns |       open(improved) |      10225 |     0.01 |       5.81 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 3 3 5 5 7 4 4 4 4 4 8 8 8 1 1 7 7 1 1 1 1 3 3 3 3 5 7 7 7 3 3 
                 205 |        lns |       open(improved) |      10733 |     0.01 |      93.61 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 5 5 5 7 7 7 8 8 8 8 1 9 9 9 2 2 2 0 3 3 3 1 1 1 9 9 9 9 8 0 0 3 3 1 1 1 1 0 2 
                 206 |        lns |       open(improved) |      11216 |     0.03 |      37.29 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 0 0 0 3 4 4 4 4 1 1 1 1 3 3 3 3 2 2 2 2 2 2 9 9 9 9 9 3 3 3 3 3 1 1 0 4 2 
                 207 |        lns |       open(improved) |       8938 |     0.01 |     546.74 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 9 9 9 8 8 8 1 3 3 7 7 7 0 0 0 4 4 9 9 3 3 3 3 1 1 8 8 7 7 0 0 5 
                 208 |        lns |       open(improved) |       9954 |     0.00 |      34.25 |       N.A. | 4 4 4 4 4 4 4 2 2 2 2 2 0 0 0 3 6 6 6 6 6 8 8 8 8 8 7 7 7 7 5 1 1 9 9 9 1 1 9 9 8 8 7 7 7 5 5 3 3 1 
                 209 |        lns |       open(improved) |      10534 |     0.01 |      75.66 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 1 4 4 7 7 7 7 6 0 0 0 1 1 1 9 9 9 0 0 6 6 6 6 0 0 8 8 8 6 6 6 1 1 0 0 9 9 0 
                 210 |        lns |       open(improved) |       8971 |     0.01 |      11.75 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 6 6 6 6 5 5 5 3 8 4 4 8 8 1 1 1 1 3 3 3 8 8 5 5 5 1 1 9 9 4 4 6 6 6 1 3 
                 211 |        lns |       open(improved) |      10158 |     0.01 |      69.26 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 4 6 6 8 8 8 8 4 4 0 0 0 0 0 5 5 4 4 3 3 6 6 6 6 9 9 3 3 5 4 
                 212 |        lns |       open(improved) |       8483 |     0.01 |       1.96 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 3 3 2 0 4 7 7 7 2 2 0 0 4 4 4 8 8 3 3 3 2 2 2 2 3 3 0 0 1 
                 213 |        lns |       open(improved) |       8898 |     0.00 |     386.57 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 7 7 7 4 4 4 4 4 3 3 3 9 8 8 1 1 1 1 6 6 6 6 6 0 0 9 9 3 3 3 6 6 6 6 8 0 0 0 1 
                 214 |        lns |       open(improved) |       9859 |     0.00 |     100.86 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 7 7 0 0 0 0 0 4 4 7 7 7 7 7 7 7 7 9 9 9 4 4 0 6 8 8 7 0 0 0 
                 215 |        lns |       open(improved) |      10106 |     0.00 |      14.28 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 8 8 8 8 8 0 0 0 0 9 9 3 3 3 2 2 4 4 4 4 4 4 0 0 5 5 5 2 2 2 3 3 8 8 0 
                 216 |        lns |       open(improved) |       7854 |     0.00 |       1.18 |       N.A. | 2 2 2 2 2 3 3 3 3 3 3 3 5 5 0 0 7 6 6 9 8 8 4 4 9 9 9 1 5 5 5 5 7 7 1 1 1 8 6 0 0 0 0 4 9 4 4 8 5 1 
                 217 |        lns |       open(improved) |       9274 |     0.01 |     244.23 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 6 6 6 6 4 5 5 7 7 7 7 0 0 0 0 1 1 2 2 4 4 4 4 4 4 1 1 0 0 0 7 7 6 6 4 4 2 2 1 
                 218 |        lns |       open(improved) |       9058 |     0.01 |      13.41 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 2 2 9 0 0 5 5 5 4 4 4 1 6 6 6 6 6 6 6 9 9 5 1 1 1 9 9 6 5 4 0 1 
                 219 |        lns |       open(improved) |      10091 |     0.00 |     388.85 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 3 3 3 3 3 3 3 5 5 5 2 2 9 9 6 6 0 0 7 9 2 2 2 2 6 6 6 6 9 9 5 5 5 5 5 1 1 3 0 
                 220 |        lns |       open(improved) |      10368 |     0.00 |       8.77 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 221 |        lns |       open(improved) |       9066 |     0.00 |       8.65 |       N.A. | 9 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 1 1 6 6 6 6 6 4 4 4 5 5 2 2 8 8 8 1 1 1 1 7 7 7 8 8 5 2 2 0 1 1 1 
                 222 |        lns |       open(improved) |       8680 |     0.00 |      24.09 |       N.A. | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 223 |        lns |       open(improved) |       8561 |     0.01 |     138.26 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 7 7 7 7 2 2 3 3 3 3 1 1 6 6 8 8 2 2 2 2 5 5 5 5 9 9 9 2 2 2 1 6 6 8 5 1 1 
                 224 |        lns |       open(improved) |       9375 |     0.00 |      10.84 |       N.A. | 9 9 6 6 6 6 6 6 1 1 1 1 5 5 5 5 5 5 5 5 0 0 0 0 0 2 2 2 4 4 4 7 8 8 8 8 4 4 3 3 0 0 0 0 8 4 4 4 3 2 
                 225 |        lns |       open(improved) |       8563 |     0.01 |      27.70 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 8 8 8 8 3 3 3 2 2 2 7 7 7 7 5 5 5 5 5 6 6 6 6 9 9 9 3 3 3 3 2 2 6 6 9 9 1 0 
                 226 |        lns |       open(improved) |       9017 |     0.00 |     338.31 |       N.A. | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 3 3 0 0 0 0 0 7 7 8 8 8 8 6 6 6 0 0 0 0 4 4 4 4 3 3 6 6 8 8 0 
                 227 |        lns |       open(improved) |       9682 |     0.01 |     190.58 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 9 9 6 6 6 6 0 4 4 1 1 3 3 3 3 0 0 0 2 2 2 9 9 1 1 4 4 4 4 1 1 1 6 6 6 0 0 
                 228 |        lns |       open(improved) |       8533 |     0.00 |     257.76 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 3 3 7 7 7 6 6 9 9 0 0 0 0 8 2 3 3 3 3 2 2 7 7 7 9 9 2 2 6 6 1 1 
                 229 |        lns |       open(improved) |       9354 |     0.01 |       9.96 |       N.A. | 9 9 9 7 7 7 7 7 7 7 7 7 4 4 4 4 4 8 8 8 8 2 2 1 1 1 6 0 0 3 3 5 5 2 2 2 6 6 6 3 3 3 6 6 5 0 0 2 2 1 
                 230 |        lns |       open(improved) |       8919 |     0.01 |       9.63 |       N.A. | 3 3 3 3 3 5 5 5 8 8 8 8 8 1 1 1 1 1 1 1 0 4 9 9 6 6 6 6 6 6 0 0 0 0 2 2 7 9 9 9 2 4 4 4 4 2 2 2 8 0 
                 231 |        lns |       open(improved) |       9044 |     0.00 |       0.68 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 3 5 2 2 2 2 7 7 7 7 7 5 8 1 1 9 9 9 2 2 1 1 5 5 8 8 8 7 7 9 2 1 
                 232 |        lns |       open(improved) |       8133 |     0.01 |       1.27 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 4 4 7 7 1 1 1 3 3 3 4 4 4 4 7 7 9 9 9 0 0 3 4 4 1 
                 233 |        lns |       open(improved) |      10980 |     0.01 |     231.07 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 7 4 4 4 4 1 2 2 2 2 5 5 7 7 7 7 5 6 0 0 0 0 0 1 1 5 5 4 
                 234 |        lns |       open(improved) |      10266 |     0.00 |      76.51 |       N.A. | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 1 1 1 1 1 2 2 9 5 5 5 4 4 9 9 9 1 1 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 235 |        lns |       open(improved) |      11333 |     0.00 |       7.00 |       N.A. | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 9 9 1 0 0 0 0 3 3 4 4 4 4 9 9 9 3 3 1 1 4 4 4 0 
                 236 |        lns |       open(improved) |       8980 |     0.00 |       2.95 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 5 0 4 2 2 2 8 8 6 6 6 4 4 4 4 0 0 0 0 0 0 8 8 5 0 0 
                 237 |        lns |       open(improved) |       8927 |     0.01 |     172.18 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 6 6 3 5 5 5 3 3 3 3 0 0 5 5 5 5 1 1 1 1 1 0 0 0 3 3 6 6 7 7 5 
                 238 |        lns |       open(improved) |       8942 |     0.00 |      19.91 |       N.A. | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 3 3 4 4 9 9 9 7 7 6 6 5 4 3 3 5 5 5 6 9 3 3 3 3 3 2 7 9 6 5 
                 239 |        lns |       open(improved) |       8822 |     0.01 |       5.30 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 240 |        lns |       open(improved) |       8752 |     0.00 |      40.52 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 5 5 7 7 7 7 7 7 8 9 0 0 0 8 5 5 5 4 4 4 4 6 6 6 6 6 6 5 5 9 4 0 
                 241 |        lns |       open(improved) |       8867 |     0.01 |      27.84 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 242 |        lns |       open(improved) |       9972 |     0.00 |      91.69 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 4 1 5 5 6 6 6 6 0 0 0 5 4 4 1 1 1 5 5 5 4 4 4 4 0 0 0 5 
                 243 |        lns |       open(improved) |      10206 |     0.00 |      44.19 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 1 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 2 0 0 0 0 2 2 2 2 8 8 3 3 3 3 0 0 
                 244 |        lns |       open(improved) |       9759 |     0.01 |     111.74 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 9 9 9 7 2 8 8 8 8 1 6 6 6 6 2 2 2 2 2 5 5 1 1 1 1 8 8 7 6 2 2 2 5 5 9 
                 245 |        lns |       open(improved) |       9369 |     0.01 |      18.97 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 6 6 6 7 7 5 5 5 1 1 2 2 2 2 2 7 7 1 3 3 1 
                 246 |        lns |       open(improved) |       9928 |     0.01 |      14.21 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 4 4 0 0 0 9 9 9 9 5 5 5 5 1 1 1 1 6 6 6 6 8 2 2 0 0 0 0 0 0 5 5 1 
                 247 |        lns |       open(improved) |      11332 |     0.03 |      44.62 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 2 6 4 4 4 4 4 4 3 3 3 3 9 9 0 0 0 0 0 3 3 3 3 9 9 9 6 6 6 6 2 2 2 2 0 0 3 
                 248 |        lns |       open(improved) |       9206 |     0.00 |      42.77 |       N.A. | 1 1 1 1 1 1 4 4 4 4 7 7 7 7 3 3 3 9 9 9 9 9 9 9 0 0 0 6 6 6 6 6 8 5 5 5 8 8 6 6 0 3 3 3 2 2 2 0 0 0 
                 249 |        lns |       open(improved) |      12998 |     0.01 |      54.61 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 0 0 0 0 0 3 7 7 7 7 1 1 1 1 4 4 3 3 3 4 4 4 0 3 3 
                 250 |        lns |       open(improved) |       8671 |     0.00 |      46.73 |       N.A. | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 5 5 5 9 8 8 4 4 4 6 6 6 6 8 8 8 8 9 2 2 3 3 3 6 6 9 9 9 5 0 0 8 
                 251 |        lns |       open(improved) |       9287 |     0.00 |      34.01 |       N.A. | 4 4 4 4 4 2 2 2 2 2 1 1 1 1 1 1 3 3 3 3 8 8 8 8 6 7 7 7 7 6 6 6 6 9 9 9 8 3 3 5 5 0 0 0 3 3 3 8 5 5 
                 252 |        lns |       open(improved) |       9510 |     0.01 |     585.57 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 7 7 7 1 1 1 1 5 5 5 5 9 9 0 0 0 9 9 9 1 1 1 5 0 
                 253 |        lns |       open(improved) |       8286 |     0.00 |      24.30 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 5 5 8 8 8 7 7 7 7 0 0 0 2 2 2 9 9 8 8 0 0 0 7 9 9 6 6 5 7 7 7 2 
                 254 |        lns |       open(improved) |      10214 |     0.00 |      40.62 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 8 0 0 3 3 6 6 6 6 6 6 2 2 2 1 4 3 3 8 4 4 4 4 8 8 2 2 2 4 4 3 0 1 
                 255 |        lns |       open(improved) |      10433 |     0.00 |      87.72 |       N.A. | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 7 7 7 0 0 0 0 0 9 9 9 9 2 3 3 3 3 3 3 3 3 3 4 4 0 0 0 0 0 9 2 2 1 1 3 
                 256 |        lns |       open(improved) |       9342 |     0.01 |      10.91 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 5 3 3 1 1 1 0 8 8 8 8 5 5 5 5 8 8 8 3 3 3 3 0 0 5 5 5 3 0 
                 257 |        lns |       open(improved) |       8889 |     0.00 |       0.44 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 9 4 4 4 7 5 3 3 3 1 1 1 1 6 6 6 8 8 1 1 2 3 7 7 8 8 3 3 6 6 5 5 4 2 2 1 
                 258 |        lns |       open(improved) |       7688 |     0.01 |     552.03 |       N.A. | 5 5 5 5 5 5 5 3 3 3 3 3 3 8 8 8 8 7 7 9 0 0 1 1 6 6 6 2 2 4 0 0 9 4 4 4 4 6 0 8 8 9 9 2 2 2 1 0 0 1 
                 259 |        lns |       open(improved) |      10215 |     0.00 |      14.65 |       N.A. | 1 1 1 8 8 8 8 8 8 8 9 9 9 9 9 9 6 6 6 6 2 2 2 5 0 0 0 4 7 7 2 2 2 5 5 3 4 4 0 0 0 0 0 3 3 3 3 6 5 5 
                 260 |        lns |       open(improved) |       9332 |     0.00 |      79.05 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 9 9 9 9 9 8 8 3 3 7 7 3 3 3 3 3 2 2 2 8 8 0 0 0 3 3 3 
                 261 |        lns |       open(improved) |      10799 |     0.01 |      57.96 |       N.A. | 4 4 4 4 4 3 3 6 6 6 0 1 1 1 1 1 1 1 9 8 8 8 5 5 5 2 0 0 0 0 0 2 2 2 5 5 5 5 2 7 7 8 8 9 9 5 7 7 2 0 
                 262 |        lns |       open(improved) |      10194 |     0.01 |       4.82 |       N.A. | 1 1 1 1 1 1 1 4 4 4 4 4 7 7 7 8 2 2 9 9 9 9 3 3 3 3 5 5 2 2 2 2 2 2 0 5 5 0 0 9 9 9 9 5 5 5 3 3 6 0 
                 263 |        lns |       open(improved) |       8995 |     0.00 |     588.40 |       N.A. | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 7 9 9 9 9 9 2 8 3 4 4 4 4 2 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 264 |        lns |       open(improved) |       8805 |     0.01 |      89.85 |       N.A. | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 1 4 2 2 2 2 8 8 8 4 4 4 1 1 8 8 8 8 8 2 2 0 0 0 4 4 1 1 1 5 
                 265 |        lns |       open(improved) |       9744 |     0.01 |     539.52 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 8 1 1 1 1 2 2 2 2 2 2 7 0 0 0 9 9 8 8 1 1 1 8 8 8 7 1 1 0 0 9 9 
                 266 |        lns |       open(improved) |       7346 |     0.03 |     512.32 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 4 4 4 6 6 6 6 9 5 5 5 5 5 0 0 0 0 0 0 2 2 4 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 267 |        lns |       open(improved) |       8999 |     0.01 |     496.02 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 5 9 8 8 3 3 3 3 4 4 9 9 9 4 4 4 2 2 2 5 5 9 9 1 1 3 
                 268 |        lns |       open(improved) |       8023 |     0.01 |      59.63 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 6 6 6 4 2 2 1 1 1 7 7 7 9 9 9 0 0 5 5 5 8 2 2 2 2 2 7 9 9 1 1 1 8 5 7 7 2 2 0 
                 269 |        lns |       open(improved) |       8930 |     0.01 |     189.79 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 5 5 0 0 2 2 7 7 7 7 7 7 7 3 4 4 4 4 4 4 3 3 3 3 5 5 5 0 0 2 2 4 4 4 2 2 3 
                 270 |        lns |       open(improved) |       8498 |     0.00 |     525.62 |       N.A. | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 271 |        lns |       open(improved) |      10594 |     0.00 |      73.52 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 2 2 2 7 7 7 7 5 9 9 9 3 3 3 3 3 8 8 8 5 5 5 1 1 1 8 8 8 9 9 5 5 7 1 1 1 5 5 1 
                 272 |        lns |       open(improved) |       7888 |     0.00 |     140.57 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 1 1 1 1 1 3 3 9 0 8 8 8 5 5 5 5 0 0 4 4 2 2 2 0 0 5 5 9 9 8 8 4 9 0 3 
                 273 |        lns |       open(improved) |       9463 |     0.00 |       1.24 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 6 9 9 9 2 4 4 8 8 0 0 0 7 7 7 4 4 6 6 6 6 6 6 8 8 4 4 4 2 2 2 0 
                 274 |        lns |       open(improved) |       8179 |     0.00 |       9.07 |       N.A. | 4 4 4 8 8 8 8 9 9 9 3 3 3 6 6 6 6 6 0 5 1 1 1 5 5 5 5 7 7 0 0 0 0 0 0 2 2 3 3 3 5 5 1 1 0 0 2 2 5 1 
                 275 |        lns |       open(improved) |       9039 |     0.01 |     260.69 |       N.A. | 9 9 9 3 3 3 3 1 1 1 2 2 2 0 0 0 0 0 8 8 8 7 7 7 7 7 4 6 6 6 5 5 5 5 5 4 4 4 8 8 8 7 2 2 2 7 7 6 6 0 
                 276 |        lns |       open(improved) |       8604 |     0.01 |     119.85 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 3 3 3 7 7 7 7 6 5 5 5 4 4 3 3 3 7 5 5 6 1 8 8 
                 277 |        lns |       open(improved) |       8273 |     0.00 |     128.99 |       N.A. | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 4 4 4 4 4 4 4 8 3 9 9 9 6 6 8 8 8 8 9 1 1 6 6 6 2 2 3 
                 278 |        lns |       open(improved) |       7827 |     0.00 |      75.20 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 7 8 1 1 2 2 5 5 5 5 1 1 1 8 8 9 9 9 9 5 5 5 0 0 0 0 0 8 1 1 3 3 2 
                 279 |        lns |       open(improved) |       7491 |     0.00 |      68.89 |       N.A. | 2 2 2 2 2 2 1 1 1 1 1 1 1 7 7 7 7 7 3 3 5 5 5 4 4 4 8 0 6 6 0 0 0 0 0 9 5 5 6 6 5 0 0 1 1 3 2 2 4 4 
                 280 |        lns |       open(improved) |       8913 |     0.01 |     176.01 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 8 2 2 2 7 7 7 7 3 5 5 5 5 9 9 9 9 9 9 3 6 5 5 2 2 2 2 4 4 3 3 5 6 6 6 5 3 3 
                 281 |        lns |       open(improved) |       9313 |     0.01 |       1.53 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 1 3 6 4 4 4 4 6 6 6 6 0 0 1 1 1 1 3 2 2 2 2 2 6 6 4 4 4 6 6 0 0 
                 282 |        lns |       open(improved) |       9804 |     0.01 |      13.45 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 3 3 3 3 3 0 7 8 8 8 8 9 0 0 7 7 7 2 2 0 0 0 0 0 0 9 9 9 2 3 3 
                 283 |        lns |       open(improved) |       9548 |     0.01 |      38.56 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 2 7 7 7 3 3 6 8 8 8 2 2 2 2 2 2 6 6 3 3 3 3 3 9 2 7 6 6 0 0 
                 284 |        lns |       open(improved) |       8420 |     0.00 |       7.43 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 0 0 2 2 2 6 3 3 7 7 4 4 0 0 0 0 0 0 2 6 6 6 6 6 6 6 9 9 7 2 2 3 
                 285 |        lns |       open(improved) |       8817 |     0.00 |      45.24 |       N.A. | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 0 1 1 4 4 4 0 0 1 1 1 1 1 1 5 5 6 6 6 4 4 5 5 0 
                 286 |        lns |       open(improved) |       8374 |     0.00 |      18.54 |       N.A. | 9 9 9 9 9 0 0 7 7 2 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 3 8 8 6 6 6 4 4 4 3 3 3 5 8 8 8 6 6 4 3 3 0 0 8 1 
                 287 |        lns |       open(improved) |      10404 |     0.01 |     180.90 |       N.A. | 1 1 1 1 1 1 1 1 3 3 3 3 3 5 5 5 5 5 5 6 9 2 2 2 2 2 2 0 0 0 4 8 8 7 7 9 9 9 9 6 4 4 8 8 8 0 0 0 1 1 
                 288 |        lns |       open(improved) |       9978 |     0.00 |      22.33 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 3 3 3 2 2 2 2 5 5 9 9 9 8 8 8 8 7 7 5 5 9 9 9 9 1 1 1 1 1 3 3 5 5 0 0 0 0 
                 289 |        lns |       open(improved) |       8421 |     0.01 |      90.14 |       N.A. | 2 2 2 8 8 6 4 4 4 4 4 9 9 9 3 3 3 3 5 5 7 1 1 0 0 0 0 0 0 0 7 7 7 7 5 5 5 1 3 3 3 3 3 7 1 1 5 5 0 4 
                 290 |        lns |       open(improved) |       9421 |     0.01 |     418.51 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 2 8 4 4 9 9 1 1 5 5 4 4 8 8 5 5 5 4 4 7 7 7 8 8 8 9 2 2 5 5 1 
                 291 |        lns |       open(improved) |       9511 |     0.01 |      12.92 |       N.A. | 9 2 2 2 2 2 2 0 0 0 0 0 0 8 8 8 8 8 8 5 6 4 4 4 4 7 7 6 6 3 1 5 5 5 5 6 6 4 4 7 3 3 3 5 5 7 7 3 3 1 
                 292 |        lns |       open(improved) |       8655 |     0.01 |      34.40 |       N.A. | 7 7 7 7 7 0 0 0 0 0 8 8 8 4 4 4 9 9 9 3 5 5 2 2 6 6 6 6 6 1 1 2 2 2 8 8 3 3 3 1 1 5 5 5 5 2 2 2 4 1 
                 293 |        lns |       open(improved) |       9344 |     0.03 |      27.40 |       N.A. | 9 9 9 9 0 0 0 0 0 0 8 8 8 8 2 2 2 3 3 7 6 4 4 5 5 5 5 1 1 7 6 6 6 6 1 1 7 7 7 4 4 4 1 1 1 6 6 3 3 0 
                 294 |        lns |       open(improved) |       9061 |     0.00 |     199.52 |       N.A. | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 2 8 8 8 9 9 9 9 9 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 8 8 1 1 6 3 8 4 1 3 
