            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                 201 |        lns |     closed(improved) |      10479 |     0.11 |      22.88 |      22.88 | 1 1 1 1 1 9 9 9 9 9 0 0 0 0 5 5 5 3 3 3 3 2 2 2 8 4 4 6 6 6 7 7 8 8 2 2 2 2 2 4 4 4 5 5 5 5 5 8 8 3 
                 198 |        lns |     closed(improved) |       8159 |     0.10 |      25.96 |      25.96 | 1 1 1 1 1 4 4 4 8 8 8 8 8 8 0 0 0 0 0 2 2 3 3 3 3 0 0 7 7 6 5 5 5 5 5 6 7 9 9 9 7 7 6 6 6 3 3 5 5 2 
                 178 |        lns |     closed(improved) |       6905 |     0.11 |      27.44 |      33.55 | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 3 8 7 2 2 5 5 1 1 1 1 5 5 8 8 9 9 9 9 5 5 1 0 0 0 0 0 8 1 1 5 3 2 
                 232 |        lns |     closed(improved) |       8061 |     0.05 |       3.22 |       5.13 | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 158 |        lns |     closed(improved) |       6659 |     0.22 |      25.12 |      39.05 | 5 5 5 5 5 5 5 8 3 3 3 3 3 3 6 6 6 6 0 0 1 9 7 7 8 8 8 2 2 4 4 4 0 0 9 1 4 4 0 8 8 9 9 2 2 2 1 0 0 1 
                 200 |        lns |     closed(improved) |       8442 |     0.10 |      20.87 |      27.32 | 6 6 6 6 5 5 5 5 5 5 9 9 9 9 2 2 2 2 2 2 3 8 8 1 8 8 8 8 8 8 8 8 1 2 7 7 3 3 0 0 1 1 7 7 4 4 4 1 0 0 
                 211 |        lns |     closed(improved) |      10084 |     0.11 |      17.49 |      22.39 | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 8 8 4 4 6 6 6 0 0 0 0 0 4 4 5 5 3 3 3 3 8 8 4 4 9 9 6 6 6 5 
                 234 |        lns |     closed(improved) |      10194 |     0.05 |       6.23 |       6.23 | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 220 |        lns |     closed(improved) |      10368 |     0.10 |      20.35 |      20.35 | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 147 |        lns |     closed(improved) |      10527 |     0.21 |      36.06 |      46.68 | 1 1 1 1 8 5 5 5 5 7 7 7 7 6 6 6 6 6 2 4 4 4 4 3 3 3 3 0 0 9 9 9 4 4 3 3 3 3 0 0 0 9 9 2 2 2 2 0 0 3 
                 240 |        lns |     closed(improved) |       8752 |     0.05 |       3.48 |       6.07 | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 5 5 7 7 7 7 7 7 9 8 0 0 0 8 5 5 5 4 4 4 4 6 6 6 6 6 6 5 5 9 4 0 
                 225 |        lns |     closed(improved) |       8507 |     0.11 |      14.28 |      18.42 | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 3 3 3 2 2 2 7 7 7 5 5 5 5 5 6 6 6 6 9 9 9 9 3 3 3 7 6 6 2 2 3 9 0 
                 192 |        lns |     closed(improved) |       7731 |     0.10 |      27.54 |      35.77 | 7 7 7 7 7 0 0 0 0 0 8 8 8 8 8 4 4 4 4 9 9 3 2 5 5 2 2 2 2 1 1 6 6 6 6 6 3 3 9 1 1 5 5 5 5 2 2 2 3 1 
                 168 |        lns |     closed(improved) |       7052 |     0.11 |      43.66 |      43.66 | 3 3 3 3 3 3 3 6 6 6 6 6 4 9 9 9 9 9 1 7 2 2 8 1 1 7 7 0 0 5 5 5 2 2 2 2 6 6 7 2 2 2 8 5 0 7 7 1 1 1 
                 235 |        lns |     closed(improved) |      11330 |     0.11 |       6.42 |      10.66 | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 1 3 3 0 0 0 9 9 9 4 4 4 4 4 9 9 3 3 0 0 1 1 4 4 
                 239 |        lns |     closed(improved) |       8822 |     0.10 |       6.56 |       8.13 | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 248 |        lns |     closed(improved) |       9194 |     0.01 |       0.40 |       1.37 | 1 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 7 7 6 6 6 6 6 0 0 0 0 9 9 9 9 8 8 5 5 5 9 9 9 6 6 7 7 2 2 2 8 0 0 0 
                 218 |        lns |     closed(improved) |       8989 |     0.22 |      21.27 |      27.08 | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 4 4 4 9 0 5 5 5 5 1 1 6 6 6 6 6 6 6 6 9 9 9 9 0 0 1 1 1 5 4 2 2 
                 242 |        lns |     closed(improved) |       9796 |     0.05 |       9.19 |       9.19 | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 1 1 5 5 5 4 4 4 0 0 0 0 6 6 6 6 1 1 5 5 5 5 4 4 4 4 0 0 
                 230 |        lns |     closed(improved) |       8832 |     0.11 |      21.19 |      21.19 | 3 3 3 3 3 5 5 5 8 8 8 8 8 8 0 1 1 1 1 1 1 1 9 6 6 6 4 4 4 4 7 9 9 9 2 2 0 0 0 0 2 6 6 6 9 2 2 2 0 4 
                 251 |        lns |     closed(improved) |       9229 |     0.03 |       3.51 |       5.46 | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 7 2 2 2 8 8 3 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 2 2 5 5 0 0 0 3 3 3 3 8 5 5 
                 236 |        lns |     closed(improved) |       8960 |     0.05 |      17.10 |      17.10 | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 5 2 4 4 0 0 0 6 6 6 8 8 8 8 4 4 4 0 0 0 0 0 0 5 2 2 
                 127 |        lns |     closed(improved) |       8816 |     0.20 |      61.95 |      61.95 | 7 7 7 5 5 5 5 5 5 5 5 5 9 6 6 6 6 6 6 6 4 0 1 1 3 4 9 9 0 2 2 3 3 3 9 9 1 1 1 4 4 0 0 0 0 1 1 2 4 4 
                 229 |        lns |     closed(improved) |       9329 |     0.22 |      18.64 |      23.85 | 9 9 9 7 7 7 7 7 7 1 1 1 1 4 4 4 4 4 8 8 8 8 2 2 2 2 2 6 6 0 0 3 3 5 5 5 6 6 6 3 3 3 7 7 7 0 0 2 2 6 
                 246 |        lns |     closed(improved) |       9903 |     0.10 |      10.12 |      12.35 | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 9 9 9 9 5 5 0 0 0 0 1 1 1 1 6 6 6 6 5 5 2 2 0 0 0 0 0 5 5 1 
                 231 |        lns |     closed(improved) |       9016 |     0.11 |      19.23 |      25.61 | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 5 5 2 2 2 2 7 7 7 7 7 8 1 1 1 1 9 9 9 2 2 2 5 5 8 8 8 7 7 3 9 1 
                 255 |        lns |     closed(improved) |      10422 |     0.06 |       6.60 |       6.60 | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 0 0 0 0 0 9 9 9 2 7 7 7 3 3 3 3 3 3 3 3 4 4 0 0 0 0 0 9 9 2 2 3 3 1 
                 253 |        lns |     closed(improved) |       8252 |     0.05 |      12.43 |      12.43 | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 5 5 8 8 8 8 7 7 7 7 7 2 2 9 9 0 0 0 0 0 0 2 2 9 9 8 6 6 7 7 7 5 
                 221 |        lns |     closed(improved) |       9041 |     0.10 |      28.01 |      37.02 | 9 3 3 3 3 3 3 3 6 6 6 6 6 0 0 0 0 0 0 0 1 1 1 1 4 4 4 5 5 5 2 2 8 8 8 8 8 7 7 7 0 0 1 1 2 2 0 1 1 1 
                 250 |        lns |     closed(improved) |       8671 |     0.05 |      13.97 |      16.41 | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 5 5 5 9 8 8 4 4 4 6 6 6 6 8 8 8 8 9 2 2 3 3 3 6 6 9 9 9 5 0 0 8 
                 205 |        lns |     closed(improved) |      10486 |     0.20 |      40.71 |      49.43 | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 9 9 9 8 8 8 8 8 1 1 1 0 2 7 7 7 3 3 3 3 3 2 2 2 1 1 0 0 0 9 9 9 9 1 1 1 
                 223 |        lns |     closed(improved) |       8561 |     0.11 |      29.37 |      38.32 | 0 0 0 0 0 0 0 0 0 4 4 4 4 7 7 7 7 2 2 3 3 3 3 1 1 6 6 8 8 2 2 2 2 5 5 5 5 9 9 9 2 2 2 1 6 6 8 5 1 1 
                 263 |        lns |     closed(improved) |       8995 |     0.03 |       4.16 |       4.16 | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 7 9 9 9 9 9 2 8 3 4 4 4 4 2 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 189 |        lns |     closed(improved) |       7461 |     0.10 |      55.64 |      55.64 | 2 2 2 4 4 4 4 4 4 9 9 9 3 3 3 3 8 8 7 1 5 5 6 0 0 0 0 0 0 7 7 7 7 1 5 5 5 1 3 3 3 3 0 0 7 1 5 5 1 3 
                 243 |        lns |     closed(improved) |      10200 |     0.20 |      24.63 |      24.63 | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 2 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 0 0 0 0 0 0 8 8 2 2 2 2 3 3 3 3 1 
                 249 |        lns |     closed(improved) |      12897 |     0.10 |      19.19 |      19.19 | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 7 0 0 0 0 3 3 3 4 4 4 4 4 0 0 3 3 3 7 
                 259 |        lns |     closed(improved) |      10082 |     0.05 |      11.09 |      11.09 | 1 1 1 8 8 8 8 8 8 8 6 6 6 6 6 2 2 9 9 9 9 9 9 0 0 5 5 4 7 7 2 2 2 2 3 0 0 5 5 5 4 4 3 3 3 3 0 0 0 0 
                 257 |        lns |     closed(improved) |       8876 |     0.10 |      12.67 |      12.67 | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 4 4 3 3 3 5 7 1 1 1 1 1 1 6 6 6 8 8 8 2 7 7 3 3 3 4 4 9 6 6 5 5 8 2 2 1 
                 260 |        lns |     closed(improved) |       9305 |     0.06 |       8.31 |       8.31 | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 0 2 2 2 2 9 9 7 7 8 8 3 3 3 3 3 3 3 9 9 9 2 2 2 8 8 0 0 3 3 3 
                 237 |        lns |     closed(improved) |       8857 |     0.10 |      30.63 |      30.63 | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 1 6 3 5 5 5 5 3 3 3 3 0 0 0 0 5 5 5 1 1 1 1 6 6 6 7 7 3 3 5 0 
                 271 |        lns |     closed(improved) |      10514 |     0.03 |       3.10 |       3.10 | 0 0 0 0 0 0 0 0 2 2 2 2 2 7 7 7 7 7 5 9 9 9 3 3 3 3 3 8 8 8 5 5 5 1 1 1 1 8 8 8 9 9 5 5 5 5 1 1 1 2 
                 212 |        lns |     closed(improved) |       8422 |     0.20 |      41.19 |      50.24 | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 4 2 2 2 0 7 7 7 4 4 4 0 0 8 8 3 3 3 3 3 2 2 2 2 3 3 0 0 1 
                 238 |        lns |     closed(improved) |       8871 |     0.11 |      30.36 |      30.36 | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 9 3 4 4 4 3 3 7 7 6 6 5 5 5 9 9 3 3 3 6 5 9 9 3 3 3 2 7 6 5 
                 273 |        lns |     closed(improved) |       9437 |     0.05 |       1.15 |       4.56 | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 9 9 9 8 4 4 4 4 2 0 0 0 7 7 7 8 8 8 6 6 6 6 6 6 6 4 4 4 2 2 2 0 
                 277 |        lns |     closed(improved) |       8253 |     0.05 |       5.45 |       5.45 | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 9 8 8 4 4 4 4 4 4 4 3 6 6 1 1 9 9 9 8 8 8 6 6 6 2 2 3 
                 262 |        lns |     closed(improved) |      10051 |     0.10 |      16.14 |      16.14 | 1 1 1 1 1 1 1 7 7 7 4 4 4 4 4 2 2 2 2 2 9 9 9 3 3 3 5 5 5 5 5 8 0 0 0 0 9 9 9 9 9 3 3 3 6 2 2 2 5 5 
                 269 |        lns |     closed(improved) |       8917 |     0.05 |       9.52 |      12.67 | 1 1 1 1 1 8 8 8 8 9 6 6 6 7 7 7 7 5 5 5 2 2 0 0 0 0 3 4 4 4 4 4 4 3 3 3 3 7 7 7 2 2 2 2 4 4 4 5 5 3 
                 270 |        lns |     closed(improved) |       8498 |     0.05 |       9.90 |      12.12 | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 245 |        lns |     closed(improved) |       9362 |     0.11 |      29.37 |      35.95 | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 2 6 6 5 5 7 7 7 7 1 1 1 2 2 2 2 6 3 3 5 1 
                 264 |        lns |     closed(improved) |       8805 |     0.22 |      17.38 |      25.12 | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 1 4 2 2 2 2 8 8 8 4 4 4 1 1 8 8 8 8 8 2 2 0 0 0 4 4 1 1 1 5 
                 272 |        lns |     closed(improved) |       7860 |     0.11 |      22.15 |      22.15 | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 1 1 1 1 1 5 9 0 8 8 8 3 3 5 5 0 0 4 4 4 0 0 5 5 5 9 9 9 8 8 2 2 0 3 
                 285 |        lns |     closed(improved) |       8779 |     0.01 |       1.44 |       2.13 | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 4 0 1 1 1 1 1 1 0 0 4 4 4 4 5 5 6 6 6 1 1 5 5 0 
                 279 |        lns |     closed(improved) |       7477 |     0.11 |      19.40 |      19.40 | 2 2 2 2 2 2 1 1 1 1 1 1 7 7 7 7 7 3 3 8 5 5 5 4 4 4 6 0 0 0 0 0 0 9 6 6 6 5 5 5 0 1 1 1 3 2 2 0 4 4 
                 117 |        lns |     closed(improved) |       8394 |     0.20 |      88.94 |     100.25 | 8 8 8 8 8 3 3 9 9 9 9 2 2 0 0 0 0 6 4 5 5 7 7 7 7 6 6 6 1 1 4 4 4 4 4 4 1 1 0 0 0 7 7 6 6 4 4 2 2 1 
                 281 |        lns |     closed(improved) |       9139 |     0.10 |      19.05 |      19.05 | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 2 6 6 6 4 1 1 1 0 3 3 6 6 4 4 4 4 4 4 2 2 2 6 6 6 6 0 0 0 1 1 
                 252 |        lns |     closed(improved) |       9510 |     0.20 |      47.46 |      47.46 | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 7 7 7 1 1 1 1 5 5 5 5 9 9 0 0 0 9 9 9 1 1 1 5 0 
                 282 |        lns |     closed(improved) |       9645 |     0.11 |      13.40 |      17.60 | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 8 8 8 8 7 7 0 0 0 9 3 3 3 3 3 3 3 0 0 0 0 2 2 7 7 9 9 9 0 0 2 
                 241 |        lns |     closed(improved) |       8867 |     0.42 |      43.09 |      55.81 | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 286 |        lns |     closed(improved) |       8305 |     0.05 |      10.24 |      10.24 | 9 9 9 9 9 0 0 7 7 2 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 4 8 6 6 6 3 3 3 3 8 8 8 5 4 4 4 6 6 8 3 3 0 0 8 1 
                 256 |        lns |     closed(improved) |       9264 |     0.20 |      34.48 |      46.91 | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 3 3 1 1 1 0 5 5 5 5 8 8 8 8 8 8 8 3 3 3 0 0 5 5 5 5 3 3 0 
                 284 |        lns |     closed(improved) |       8387 |     0.11 |      22.35 |      22.35 | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 4 0 2 2 2 6 3 3 7 7 0 0 0 0 0 0 0 2 9 9 6 6 6 6 6 6 6 7 4 2 2 3 
                 209 |        lns |     closed(improved) |      10424 |     0.21 |      71.60 |      85.44 | 3 5 5 5 2 2 2 2 2 2 2 2 1 4 4 7 7 7 7 6 0 0 0 0 0 1 1 1 1 6 6 6 6 6 9 9 9 0 0 8 8 8 6 6 0 0 0 9 9 1 
                 294 |        lns |     closed(improved) |       8951 |     0.05 |       5.41 |       6.84 | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 2 9 9 9 9 8 8 8 8 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 6 1 1 8 8 3 3 9 4 1 
                 296 |        lns |     closed(improved) |       9885 |     0.03 |       3.63 |       4.69 | 5 5 5 5 5 7 7 7 1 1 1 1 1 1 0 0 0 0 0 0 8 8 8 9 2 2 2 2 6 6 6 6 6 3 3 8 8 8 9 9 9 2 2 3 3 3 6 6 2 2 
                 288 |        lns |     closed(improved) |       9962 |     0.10 |      25.56 |      25.56 | 4 4 6 6 6 6 6 6 6 6 0 0 0 3 3 3 3 3 2 2 9 5 5 5 8 8 8 8 7 7 9 9 9 9 5 5 5 1 1 1 1 1 9 9 2 2 0 0 0 0 
                 291 |        lns |     closed(improved) |       9433 |     0.05 |      19.45 |      23.36 | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 5 5 6 6 3 3 3 7 4 7 7 3 3 1 
                 275 |        lns |     closed(improved) |       9039 |     0.22 |      43.13 |      51.04 | 9 9 9 3 3 3 3 1 1 1 2 2 2 0 0 0 0 0 8 8 8 7 7 7 7 7 4 6 6 6 5 5 5 5 5 4 4 4 8 8 8 7 2 2 2 7 7 6 6 0 
                 283 |        lns |     closed(improved) |       9510 |     0.10 |      36.84 |      45.27 | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 2 7 7 3 3 6 6 8 8 8 2 2 2 2 2 2 7 7 3 3 3 6 6 6 0 0 9 2 3 3 
                 299 |        lns |     closed(improved) |      11467 |     0.10 |      17.07 |      17.07 | 7 7 7 1 1 1 1 1 1 1 1 1 0 0 0 4 4 4 4 4 5 5 5 8 8 8 3 3 3 3 9 9 2 6 6 6 2 2 2 2 8 3 3 3 3 5 5 5 2 0 
                 292 |        lns |     closed(improved) |       8497 |     0.20 |      35.62 |      35.62 | 7 7 7 7 7 0 0 0 0 0 8 8 8 8 8 9 9 9 3 5 5 2 2 2 4 4 4 4 1 1 6 6 6 6 6 3 3 2 2 2 1 1 1 5 5 5 5 3 2 2 
                 295 |        lns |     closed(improved) |       8500 |     0.11 |      25.41 |      35.45 | 8 8 8 8 8 8 8 8 8 0 0 0 0 0 0 0 5 5 1 1 6 6 9 9 9 9 4 4 4 7 1 1 1 1 2 3 6 6 6 2 2 1 1 1 7 7 7 9 2 2 
                 254 |        lns |     closed(improved) |      10079 |     0.41 |      81.27 |      91.32 | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 1 8 8 3 3 3 3 0 0 4 2 2 2 6 6 6 6 6 6 4 4 4 4 8 8 2 2 2 4 4 3 0 1 
                 265 |        lns |     closed(improved) |       9656 |     0.21 |      66.10 |      80.13 | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 8 2 2 2 2 2 2 1 1 9 9 7 7 0 0 1 1 1 1 8 8 8 8 0 0 0 9 9 1 
                 298 |        lns |     closed(improved) |       8929 |     0.20 |      39.63 |      39.63 | 1 1 1 1 1 4 4 4 8 8 8 8 0 0 0 0 0 0 0 2 2 3 3 3 3 7 7 7 6 6 5 5 5 5 5 8 8 9 9 9 7 7 6 6 6 3 3 5 5 2 
                 297 |        lns |     closed(improved) |       9446 |     0.20 |      43.09 |      49.52 | 4 4 4 4 4 0 0 0 0 5 5 5 5 8 8 8 1 1 1 3 3 3 3 6 6 2 2 9 9 9 9 9 7 7 7 7 7 7 7 7 3 3 3 6 6 6 1 1 1 2 
                 266 |        lns |     closed(improved) |       7322 |     0.41 |      78.92 |      93.46 | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 0 0 0 0 4 4 4 2 2 0 0 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 305 |        lns |     closed(improved) |      21902 |     0.02 |      35.31 |      44.99 | 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 9 9 1 1 4 0 9 9 9 2 8 9 9 9 0 0 9 9 2 2 4 1 1 9 2 0 7 5 5 8 1 1 1 5 0 0 2 4 4 4 7 8 1 1 1 1 8 8 8 2 5 7 8 1 2 1 2 2 2 5 5 5 5 2 4 7 8 1 5 0 2 9 9 7 1 0 4 4 2 4 7 5 2 
                 307 |        lns |     closed(improved) |      25309 |     0.10 |      25.19 |      73.39 | 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 9 4 4 2 6 7 3 3 3 3 3 3 9 9 7 3 2 6 5 8 6 6 2 3 6 6 5 9 7 2 6 4 3 3 3 9 5 5 4 4 3 8 4 7 2 6 9 8 2 5 9 8 4 2 6 9 8 2 2 5 8 4 7 2 8 9 9 6 4 4 5 7 7 8 9 8 2 
                 308 |        lns |     closed(improved) |      37371 |     0.10 |      73.21 |     109.43 | 4 4 4 4 4 4 4 4 4 4 4 4 9 9 9 9 9 9 9 9 9 7 9 5 2 2 2 9 9 6 9 1 1 2 3 5 1 1 3 8 8 8 3 8 8 7 5 1 1 2 8 8 8 8 8 5 3 3 7 7 7 7 7 7 7 2 5 5 5 3 2 2 7 6 5 5 5 5 3 2 2 0 3 3 3 2 0 6 5 5 0 0 0 6 2 2 0 0 0 3 
                 304 |        lns |     closed(improved) |      47515 |     0.10 |     167.18 |     167.18 | 9 9 9 9 9 9 1 7 7 7 7 7 7 7 7 7 3 3 3 3 3 3 3 2 8 5 3 3 3 3 3 0 1 1 0 0 5 4 0 1 1 1 5 5 4 1 2 4 6 0 2 2 5 6 8 2 2 2 2 8 8 8 5 4 8 8 8 8 5 6 0 0 0 5 4 4 4 4 6 6 0 5 5 6 6 0 0 0 0 0 5 5 6 6 4 4 6 6 6 5 
                 303 |        lns |     closed(improved) |      33419 |     0.10 |     177.82 |     214.61 | 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 3 1 9 0 4 9 6 6 0 6 7 1 3 3 1 8 1 7 9 1 1 1 3 0 7 9 1 1 2 8 8 8 8 8 8 8 8 4 2 1 1 7 1 1 1 3 3 4 3 9 9 8 4 7 3 3 3 3 3 3 3 3 0 0 4 4 9 9 2 4 4 4 4 9 9 9 2 0 0 2 
                 314 |        lns |     closed(improved) |      21585 |     0.10 |     102.44 |     102.44 | 0 0 0 0 0 0 0 0 7 7 7 7 3 3 3 3 3 3 3 9 2 2 6 6 5 9 1 2 2 5 8 7 4 9 9 1 1 1 6 8 5 5 9 9 2 2 6 4 4 6 9 9 1 8 2 7 6 1 4 4 3 1 1 1 8 5 8 4 2 1 6 6 2 2 9 7 5 5 6 4 8 4 4 9 1 6 6 5 5 9 4 4 4 4 4 1 8 8 2 1 
                 302 |        lns |     closed(improved) |      43631 |     0.20 |     321.63 |     402.05 | 7 7 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 6 6 6 6 4 8 9 0 6 6 3 3 3 3 8 9 4 4 0 0 2 2 3 3 3 3 9 4 0 1 1 9 0 0 2 3 3 2 8 8 8 0 0 9 9 9 9 8 8 1 9 2 2 2 4 9 9 8 1 9 9 1 8 8 2 2 4 4 8 8 1 1 2 2 4 4 1 1 8 1 4 2 
                 317 |        lns |     closed(improved) |      33439 |     0.10 |     190.52 |     190.52 | 0 0 0 0 0 0 0 0 8 8 8 8 8 8 8 8 8 8 8 8 2 6 8 1 1 4 5 2 2 6 9 9 9 9 9 9 9 9 9 9 4 6 6 9 5 5 6 7 4 2 3 4 6 9 5 2 2 3 5 5 7 1 1 1 7 1 1 1 1 6 4 5 5 5 5 6 7 7 3 2 7 4 4 5 7 3 3 6 2 2 3 3 4 6 6 6 7 3 3 2 
                 318 |        lns |     closed(improved) |      21490 |     0.05 |      44.84 |      44.84 | 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 5 5 1 1 7 6 6 6 2 8 4 9 7 6 1 5 5 6 2 2 9 1 2 4 6 6 6 1 8 8 4 2 8 4 0 0 7 2 1 1 1 7 5 5 1 9 1 1 1 0 6 1 1 1 2 2 6 6 6 7 2 2 9 7 7 8 9 6 2 8 8 8 0 8 2 2 9 7 8 0 0 9 7 4 0 
                 106 |        lns |       open(improved) |      10400 |     0.20 |     135.58 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 0 0 0 0 1 1 1 1 3 3 3 3 3 4 4 4 4 2 2 2 2 2 9 9 9 9 9 3 3 3 3 1 1 2 2 3 4 
                 107 |        lns |       open(improved) |       8118 |     0.22 |      48.84 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 9 9 9 8 8 1 3 3 3 7 7 7 0 0 0 4 4 9 9 8 8 8 1 1 3 3 3 7 7 0 0 5 
                 133 |        lns |       open(improved) |      10170 |     0.42 |      92.44 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 0 7 4 4 4 4 2 2 1 1 5 5 7 7 7 7 5 6 0 0 0 0 1 2 2 5 5 4 
                 193 |        lns |       open(improved) |       8329 |     0.20 |      58.68 |       N.A. | 9 9 9 9 0 0 0 0 0 0 0 8 8 8 8 2 2 2 7 6 4 1 1 1 1 1 3 3 7 6 6 6 6 4 5 5 7 7 7 6 4 4 4 1 1 5 5 3 3 6 
                 202 |        lns |       open(improved) |       9010 |     0.22 |      47.16 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 5 5 5 7 7 0 0 4 4 8 8 8 9 9 9 9 0 1 1 1 7 7 7 4 4 4 0 9 5 5 5 0 0 1 3 
                 206 |        lns |       open(improved) |      11100 |     0.41 |     148.09 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 0 0 0 0 1 1 1 1 3 3 3 3 3 4 4 4 4 2 2 2 2 2 9 9 9 9 9 3 3 3 3 1 1 2 2 3 4 
