            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                 222 |        lns |     closed(improved) |       8680 |     0.01 |       2.31 |       3.09 | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 195 |        lns |       open(improved) |       7647 |     0.03 |       4.10 |       N.A. | 8 8 8 8 8 8 8 8 8 0 0 0 0 0 0 0 9 9 9 9 6 1 1 7 5 5 4 4 4 1 1 1 1 6 2 3 6 6 6 2 2 1 1 9 7 7 7 1 2 2 
                 197 |        lns |       open(improved) |       8754 |     0.10 |      16.98 |       N.A. | 4 4 4 4 4 0 0 0 0 5 5 5 5 8 8 8 1 1 1 1 1 1 9 9 9 6 6 6 2 3 3 3 7 7 7 7 7 3 2 9 9 7 7 7 3 3 3 6 6 2 
                 198 |        lns |       open(improved) |       8159 |     0.05 |      26.28 |       N.A. | 1 1 1 1 1 4 4 4 8 8 8 8 8 8 0 0 0 0 0 2 2 3 3 3 3 0 0 7 7 6 5 5 5 5 5 6 7 9 9 9 7 7 6 6 6 3 3 5 5 2 
                 199 |        lns |       open(improved) |      10697 |     0.03 |       5.83 |       N.A. | 7 7 7 1 1 1 1 1 1 1 1 1 0 0 0 0 4 4 4 4 4 5 5 5 8 8 8 3 3 9 9 6 2 2 2 2 3 3 6 6 8 3 3 2 2 5 3 3 5 5 
                 226 |        lns |     closed(improved) |       9017 |     0.05 |       6.28 |       6.28 | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 3 3 0 0 0 0 0 7 7 8 8 8 8 6 6 6 0 0 0 0 4 4 4 4 3 3 6 6 8 8 0 
                 200 |        lns |       open(improved) |       8442 |     0.05 |      19.54 |       N.A. | 6 6 6 6 5 5 5 5 5 5 9 9 9 9 2 2 2 2 2 2 3 8 8 1 8 8 8 8 8 8 8 8 1 2 7 7 3 3 0 0 1 1 7 7 4 4 4 1 0 0 
                 201 |        lns |       open(improved) |      10479 |     0.10 |      21.95 |       N.A. | 1 1 1 1 1 9 9 9 9 9 0 0 0 0 5 5 5 3 3 3 3 2 2 2 8 4 4 6 6 6 7 7 8 8 2 2 2 2 2 4 4 4 5 5 5 5 5 8 8 3 
                 202 |        lns |       open(improved) |       9010 |     0.11 |      23.49 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 5 5 5 7 7 0 0 4 4 8 8 8 9 9 9 9 0 1 1 1 7 7 7 4 4 4 0 9 5 5 5 0 0 1 3 
                 203 |        lns |       open(improved) |       7885 |     0.05 |      20.50 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 8 5 5 5 5 9 7 0 0 0 0 8 8 8 4 7 7 2 2 2 2 2 4 4 4 4 0 0 0 5 5 2 
                 204 |        lns |       open(improved) |      10144 |     0.05 |      17.69 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 5 5 5 3 3 3 3 7 7 7 4 4 1 1 8 8 8 1 1 1 1 4 4 4 7 7 7 3 3 3 3 
                 205 |        lns |       open(improved) |      10486 |     0.10 |      35.10 |       N.A. | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 9 9 9 8 8 8 8 8 1 1 1 0 2 7 7 7 3 3 3 3 3 2 2 2 1 1 0 0 0 9 9 9 9 1 1 1 
                 206 |        lns |       open(improved) |      11100 |     0.20 |     100.52 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 0 0 0 0 1 1 1 1 3 3 3 3 3 4 4 4 4 2 2 2 2 2 9 9 9 9 9 3 3 3 3 1 1 2 2 3 4 
                 207 |        lns |       open(improved) |       8901 |     0.10 |      30.89 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 9 9 9 9 9 8 8 8 1 1 0 0 0 7 7 7 3 3 3 3 3 3 4 4 5 5 5 5 8 8 7 7 0 0 1 
                 208 |        lns |       open(improved) |       9882 |     0.05 |      12.44 |       N.A. | 4 4 4 4 4 4 4 2 2 2 2 2 0 0 0 3 6 6 6 6 6 8 8 8 8 7 7 7 5 1 1 1 1 9 9 9 9 9 8 7 7 7 7 8 8 5 5 3 3 1 
                 248 |        lns |     closed(improved) |       9194 |     0.01 |       0.39 |       1.33 | 1 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 7 7 6 6 6 6 6 0 0 0 0 9 9 9 9 8 8 5 5 5 9 9 9 6 6 7 7 2 2 2 8 0 0 0 
                 234 |        lns |     closed(improved) |      10194 |     0.05 |       6.40 |       7.55 | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 209 |        lns |       open(improved) |      10424 |     0.10 |      59.61 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 1 4 4 7 7 7 7 6 0 0 0 0 0 1 1 1 1 6 6 6 6 6 9 9 9 0 0 8 8 8 6 6 0 0 0 9 9 1 
                 210 |        lns |       open(improved) |       8876 |     0.10 |      30.99 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 6 6 6 5 5 5 3 4 4 8 8 8 8 1 1 1 1 3 3 3 9 9 5 5 5 1 1 1 4 4 6 6 6 6 8 3 
                 211 |        lns |       open(improved) |      10084 |     0.10 |      15.49 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 8 8 4 4 6 6 6 0 0 0 0 0 4 4 5 5 3 3 3 3 8 8 4 4 9 9 6 6 6 5 
                 212 |        lns |       open(improved) |       8422 |     0.10 |      35.36 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 4 2 2 2 0 7 7 7 4 4 4 0 0 8 8 3 3 3 3 3 2 2 2 2 3 3 0 0 1 
                 213 |        lns |       open(improved) |       8898 |     0.10 |       5.46 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 7 7 7 4 4 4 4 4 3 3 3 9 8 8 1 1 1 1 6 6 6 6 6 0 0 9 9 3 3 3 6 6 6 6 8 0 0 0 1 
                 255 |        lns |     closed(improved) |      10422 |     0.05 |       6.65 |       6.65 | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 0 0 0 0 0 9 9 9 2 7 7 7 3 3 3 3 3 3 3 3 4 4 0 0 0 0 0 9 9 2 2 3 3 1 
                 214 |        lns |       open(improved) |       9809 |     0.05 |       6.01 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 7 7 7 0 0 0 0 0 0 4 4 7 7 7 7 9 9 9 7 7 7 7 4 6 8 8 0 0 0 4 
                 215 |        lns |       open(improved) |      10106 |     0.05 |      12.23 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 8 8 8 8 8 0 0 0 0 9 9 3 3 3 2 2 4 4 4 4 4 4 0 0 5 5 5 2 2 2 3 3 8 8 0 
                 216 |        lns |       open(improved) |       7789 |     0.10 |      32.89 |       N.A. | 2 2 2 2 2 0 0 0 7 7 7 3 3 3 3 5 5 4 9 8 8 6 6 6 9 9 9 4 1 5 5 5 5 5 1 1 1 8 8 3 3 3 9 4 4 4 0 0 0 1 
                 217 |        lns |       open(improved) |       9245 |     0.20 |      60.46 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 0 0 0 0 6 6 6 4 5 5 7 7 7 7 7 1 2 2 4 4 4 4 4 1 1 1 0 0 0 6 6 6 4 4 4 2 2 7 1 
                 218 |        lns |       open(improved) |       8989 |     0.10 |      17.37 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 4 4 4 9 0 5 5 5 5 1 1 6 6 6 6 6 6 6 6 9 9 9 9 0 0 1 1 1 5 4 2 2 
                 219 |        lns |       open(improved) |      10088 |     0.10 |      39.56 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 1 3 3 3 3 3 5 5 5 2 2 9 9 9 6 6 6 0 0 7 2 2 2 2 6 6 6 9 9 5 5 5 3 3 3 5 5 1 0 
                 220 |        lns |       open(improved) |      10368 |     0.10 |      19.06 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 221 |        lns |       open(improved) |       9041 |     0.10 |      25.79 |       N.A. | 9 3 3 3 3 3 3 3 6 6 6 6 6 0 0 0 0 0 0 0 1 1 1 1 4 4 4 5 5 5 2 2 8 8 8 8 8 7 7 7 0 0 1 1 2 2 0 1 1 1 
                 224 |        lns |       open(improved) |       9375 |     0.03 |       4.78 |       N.A. | 9 9 6 6 6 6 6 6 1 1 1 1 5 5 5 5 5 5 5 5 0 0 0 0 0 2 2 2 4 4 4 7 8 8 8 8 4 4 3 3 0 0 0 0 8 4 4 4 3 2 
                 223 |        lns |       open(improved) |       8561 |     0.10 |      26.15 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 7 7 7 7 2 2 3 3 3 3 1 1 6 6 8 8 2 2 2 2 5 5 5 5 9 9 9 2 2 2 1 6 6 8 5 1 1 
                 225 |        lns |       open(improved) |       8507 |     0.05 |      14.17 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 3 3 3 2 2 2 7 7 7 5 5 5 5 5 6 6 6 6 9 9 9 9 3 3 3 7 6 6 2 2 3 9 0 
                 227 |        lns |       open(improved) |       9570 |     0.10 |      70.85 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 9 3 3 3 3 4 4 0 0 1 1 6 6 6 6 6 6 6 9 9 9 2 2 1 1 1 4 4 0 0 0 0 1 1 2 4 4 
                 228 |        lns |       open(improved) |       8513 |     0.10 |      42.41 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 3 3 3 7 7 6 6 9 9 0 0 0 0 8 2 2 2 7 7 7 7 3 3 3 9 9 2 2 6 6 1 1 
                 229 |        lns |       open(improved) |       9329 |     0.10 |      16.15 |       N.A. | 9 9 9 7 7 7 7 7 7 1 1 1 1 4 4 4 4 4 8 8 8 8 2 2 2 2 2 6 6 0 0 3 3 5 5 5 6 6 6 3 3 3 7 7 7 0 0 2 2 6 
                 230 |        lns |       open(improved) |       8832 |     0.10 |      18.60 |       N.A. | 3 3 3 3 3 5 5 5 8 8 8 8 8 8 0 1 1 1 1 1 1 1 9 6 6 6 4 4 4 4 7 9 9 9 2 2 0 0 0 0 2 6 6 6 9 2 2 2 0 4 
                 231 |        lns |       open(improved) |       9016 |     0.05 |      15.05 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 5 5 2 2 2 2 7 7 7 7 7 8 1 1 1 1 9 9 9 2 2 2 5 5 8 8 8 7 7 3 9 1 
                 232 |        lns |       open(improved) |       8061 |     0.05 |       3.27 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 233 |        lns |       open(improved) |      10934 |     0.20 |     106.50 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 7 4 4 4 4 4 2 2 2 1 5 5 7 7 7 7 6 0 0 0 0 0 5 5 5 1 1 2 
                 235 |        lns |       open(improved) |      11330 |     0.10 |       5.90 |       N.A. | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 1 3 0 0 0 9 9 9 9 4 4 4 4 4 9 3 3 3 0 0 1 1 4 4 
                 236 |        lns |       open(improved) |       8960 |     0.05 |      16.80 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 5 2 4 4 0 0 0 6 6 6 8 8 8 8 4 4 4 0 0 0 0 0 0 5 2 2 
                 263 |        lns |     closed(improved) |       8995 |     0.03 |       4.22 |       4.22 | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 7 9 9 9 9 9 2 8 3 4 4 4 4 2 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 237 |        lns |       open(improved) |       8857 |     0.10 |      29.31 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 1 6 3 5 5 5 5 3 3 3 3 0 0 0 0 5 5 5 1 1 1 1 6 6 6 7 7 3 3 5 0 
                 271 |        lns |     closed(improved) |      10514 |     0.03 |       3.12 |       4.22 | 0 0 0 0 0 0 0 0 2 2 2 2 2 7 7 7 7 7 5 9 9 9 3 3 3 3 3 8 8 8 5 5 5 1 1 1 1 8 8 8 9 9 5 5 5 5 1 1 1 2 
                 238 |        lns |       open(improved) |       8871 |     0.10 |      29.33 |       N.A. | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 9 3 4 4 4 3 3 7 7 6 6 5 5 5 9 9 3 3 3 6 5 9 9 3 3 3 2 7 6 5 
                 239 |        lns |       open(improved) |       8822 |     0.05 |       6.37 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 240 |        lns |       open(improved) |       8752 |     0.05 |       3.46 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 5 5 7 7 7 7 7 7 9 8 0 0 0 8 5 5 5 4 4 4 4 6 6 6 6 6 6 5 5 9 4 0 
                 241 |        lns |       open(improved) |       8867 |     0.10 |      32.25 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 242 |        lns |       open(improved) |       9796 |     0.05 |       9.26 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 1 1 5 5 5 4 4 4 0 0 0 0 6 6 6 6 1 1 5 5 5 5 4 4 4 4 0 0 
                 243 |        lns |       open(improved) |      10200 |     0.10 |      22.97 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 2 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 0 0 0 0 0 0 8 8 2 2 2 2 3 3 3 3 1 
                 244 |        lns |       open(improved) |       9651 |     0.20 |      48.81 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 9 9 9 8 8 7 2 1 1 1 1 1 6 5 5 2 2 2 2 2 8 8 8 8 7 6 6 6 6 2 2 2 5 5 9 
                 245 |        lns |       open(improved) |       9362 |     0.05 |      26.98 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 2 6 6 5 5 7 7 7 7 1 1 1 2 2 2 2 6 3 3 5 1 
                 246 |        lns |       open(improved) |       9903 |     0.05 |       9.92 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 9 9 9 9 5 5 0 0 0 0 1 1 1 1 6 6 6 6 5 5 2 2 0 0 0 0 0 5 5 1 
                 247 |        lns |       open(improved) |      11240 |     0.20 |      48.98 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 6 6 6 2 4 4 4 4 4 4 3 3 3 3 0 0 9 9 9 9 9 3 3 3 3 0 0 0 0 0 2 2 2 2 6 6 3 
                 285 |        lns |     closed(improved) |       8779 |     0.01 |       1.50 |       2.19 | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 4 0 1 1 1 1 1 1 0 0 4 4 4 4 5 5 6 6 6 1 1 5 5 0 
                 249 |        lns |       open(improved) |      12897 |     0.10 |      17.90 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 7 0 0 0 0 3 3 3 4 4 4 4 4 0 0 3 3 3 7 
                 250 |        lns |       open(improved) |       8671 |     0.05 |      13.56 |       N.A. | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 5 5 5 9 8 8 4 4 4 6 6 6 6 8 8 8 8 9 2 2 3 3 3 6 6 9 9 9 5 0 0 8 
                 251 |        lns |       open(improved) |       9229 |     0.03 |       3.56 |       N.A. | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 7 2 2 2 8 8 3 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 2 2 5 5 0 0 0 3 3 3 3 8 5 5 
                 252 |        lns |       open(improved) |       9510 |     0.10 |      42.22 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 7 7 7 1 1 1 1 5 5 5 5 9 9 0 0 0 9 9 9 1 1 1 5 0 
                 253 |        lns |       open(improved) |       8252 |     0.05 |      12.65 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 5 5 8 8 8 8 7 7 7 7 7 2 2 9 9 0 0 0 0 0 0 2 2 9 9 8 6 6 7 7 7 5 
                 254 |        lns |       open(improved) |      10079 |     0.10 |      60.17 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 1 8 8 3 3 3 3 0 0 4 2 2 2 6 6 6 6 6 6 4 4 4 4 8 8 2 2 2 4 4 3 0 1 
                 256 |        lns |       open(improved) |       9264 |     0.10 |      30.56 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 3 3 1 1 1 0 5 5 5 5 8 8 8 8 8 8 8 3 3 3 0 0 5 5 5 5 3 3 0 
                 257 |        lns |       open(improved) |       8876 |     0.05 |      12.24 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 4 4 3 3 3 5 7 1 1 1 1 1 1 6 6 6 8 8 8 2 7 7 3 3 3 4 4 9 6 6 5 5 8 2 2 1 
                 296 |        lns |     closed(improved) |       9885 |     0.03 |       3.64 |       4.72 | 5 5 5 5 5 7 7 7 1 1 1 1 1 1 0 0 0 0 0 0 8 8 8 9 2 2 2 2 6 6 6 6 6 3 3 8 8 8 9 9 9 2 2 3 3 3 6 6 2 2 
                 258 |        lns |       open(improved) |       7632 |     0.10 |      56.16 |       N.A. | 5 5 5 5 5 5 5 3 3 3 3 8 8 8 6 6 6 6 0 0 9 7 7 1 1 2 2 2 4 0 0 0 9 4 4 4 4 8 8 8 9 9 3 3 0 0 1 1 2 2 
                 259 |        lns |       open(improved) |      10082 |     0.05 |      10.45 |       N.A. | 1 1 1 8 8 8 8 8 8 8 6 6 6 6 6 2 2 9 9 9 9 9 9 0 0 5 5 4 7 7 2 2 2 2 3 0 0 5 5 5 4 4 3 3 3 3 0 0 0 0 
                 260 |        lns |       open(improved) |       9305 |     0.05 |       8.06 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 0 2 2 2 2 9 9 7 7 8 8 3 3 3 3 3 3 3 9 9 9 2 2 2 8 8 0 0 3 3 3 
                 261 |        lns |       open(improved) |      10718 |     0.20 |      55.23 |       N.A. | 4 4 4 4 4 3 3 6 6 6 1 1 1 1 1 9 8 5 5 5 0 0 0 0 0 0 2 2 2 2 2 8 8 8 5 5 5 5 5 7 7 7 7 9 9 8 1 1 2 0 
                 262 |        lns |       open(improved) |      10051 |     0.05 |      16.19 |       N.A. | 1 1 1 1 1 1 1 7 7 7 4 4 4 4 4 2 2 2 2 2 9 9 9 3 3 3 5 5 5 5 5 8 0 0 0 0 9 9 9 9 9 3 3 3 6 2 2 2 5 5 
                 264 |        lns |       open(improved) |       8805 |     0.10 |      15.18 |       N.A. | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 1 4 2 2 2 2 8 8 8 4 4 4 1 1 8 8 8 8 8 2 2 0 0 0 4 4 1 1 1 5 
                 265 |        lns |       open(improved) |       9656 |     0.10 |      48.35 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 8 2 2 2 2 2 2 1 1 9 9 7 7 0 0 1 1 1 1 8 8 8 8 0 0 0 9 9 1 
                 266 |        lns |       open(improved) |       7322 |     0.20 |      54.02 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 0 0 0 0 4 4 4 2 2 0 0 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 267 |        lns |       open(improved) |       8912 |     0.10 |      66.50 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 5 9 9 8 8 3 3 3 4 4 4 4 3 3 9 9 9 9 2 2 2 5 5 1 1 4 
                 268 |        lns |       open(improved) |       7993 |     0.11 |      69.43 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 9 9 9 9 9 1 1 1 7 2 2 4 7 7 0 0 0 5 5 5 8 2 2 2 2 2 7 6 6 6 5 8 2 2 7 7 1 1 1 
                 269 |        lns |       open(improved) |       8917 |     0.05 |       9.71 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 7 7 7 7 5 5 5 2 2 0 0 0 0 3 4 4 4 4 4 4 3 3 3 3 7 7 7 2 2 2 2 4 4 4 5 5 3 
                 270 |        lns |       open(improved) |       8498 |     0.05 |      10.24 |       N.A. | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 272 |        lns |       open(improved) |       7860 |     0.10 |      21.20 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 1 1 1 1 1 5 9 0 8 8 8 3 3 5 5 0 0 4 4 4 0 0 5 5 5 9 9 9 8 8 2 2 0 3 
                 273 |        lns |       open(improved) |       9437 |     0.05 |       1.16 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 9 9 9 8 4 4 4 4 2 0 0 0 7 7 7 8 8 8 6 6 6 6 6 6 6 4 4 4 2 2 2 0 
                 274 |        lns |       open(improved) |       8179 |     0.20 |      71.83 |       N.A. | 4 4 4 8 8 8 8 9 9 9 3 3 3 6 6 6 6 6 0 5 1 1 1 5 5 5 5 7 7 0 0 0 0 0 0 2 2 3 3 3 5 5 1 1 0 0 2 2 5 1 
                 275 |        lns |       open(improved) |       9039 |     0.11 |      33.69 |       N.A. | 9 9 9 3 3 3 3 1 1 1 2 2 2 0 0 0 0 0 8 8 8 7 7 7 7 7 4 6 6 6 5 5 5 5 5 4 4 4 8 8 8 7 2 2 2 7 7 6 6 0 
                 276 |        lns |       open(improved) |       8604 |     0.10 |      55.42 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 3 3 3 7 7 7 7 6 5 5 5 4 4 3 3 3 7 5 5 6 1 8 8 
                 277 |        lns |       open(improved) |       8253 |     0.05 |       5.45 |       N.A. | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 9 8 8 4 4 4 4 4 4 4 3 6 6 1 1 9 9 9 8 8 8 6 6 6 2 2 3 
                 278 |        lns |       open(improved) |       7816 |     0.10 |      67.67 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 8 7 2 2 5 5 1 1 1 1 1 5 5 8 8 9 9 9 9 5 5 5 0 0 0 0 0 8 1 1 3 3 2 
                 279 |        lns |       open(improved) |       7477 |     0.05 |      18.94 |       N.A. | 2 2 2 2 2 2 1 1 1 1 1 1 7 7 7 7 7 3 3 8 5 5 5 4 4 4 6 0 0 0 0 0 0 9 6 6 6 5 5 5 0 1 1 1 3 2 2 0 4 4 
                 280 |        lns |       open(improved) |       8913 |     0.20 |      30.33 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 7 7 7 7 8 3 5 5 5 5 9 9 9 9 9 9 3 6 5 5 2 2 2 2 4 4 3 3 5 6 6 6 5 3 3 
                 281 |        lns |       open(improved) |       9139 |     0.10 |      18.51 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 2 6 6 6 4 1 1 1 0 3 3 6 6 4 4 4 4 4 4 2 2 2 6 6 6 6 0 0 0 1 1 
                 282 |        lns |       open(improved) |       9645 |     0.10 |      12.35 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 8 8 8 8 7 7 0 0 0 9 3 3 3 3 3 3 3 0 0 0 0 2 2 7 7 9 9 9 0 0 2 
                 283 |        lns |       open(improved) |       9510 |     0.10 |      34.12 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 2 7 7 3 3 6 6 8 8 8 2 2 2 2 2 2 7 7 3 3 3 6 6 6 0 0 9 2 3 3 
                 284 |        lns |       open(improved) |       8387 |     0.10 |      20.40 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 4 0 2 2 2 6 3 3 7 7 0 0 0 0 0 0 0 2 9 9 6 6 6 6 6 6 6 7 4 2 2 3 
                 286 |        lns |       open(improved) |       8305 |     0.05 |       9.93 |       N.A. | 9 9 9 9 9 0 0 7 7 2 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 4 8 6 6 6 3 3 3 3 8 8 8 5 4 4 4 6 6 8 3 3 0 0 8 1 
                 287 |        lns |       open(improved) |      10379 |     0.10 |      56.86 |       N.A. | 1 1 1 1 1 1 1 1 3 3 3 3 3 5 5 5 5 5 5 9 9 6 0 0 0 2 2 2 2 2 2 7 7 8 8 4 4 4 9 9 9 6 8 8 8 0 0 0 1 1 
                 288 |        lns |       open(improved) |       9962 |     0.10 |      24.68 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 3 3 3 3 3 2 2 9 5 5 5 8 8 8 8 7 7 9 9 9 9 5 5 5 1 1 1 1 1 9 9 2 2 0 0 0 0 
                 289 |        lns |       open(improved) |       8420 |     0.20 |      89.01 |       N.A. | 2 2 2 4 4 4 4 4 4 9 9 9 8 8 7 3 3 3 3 6 5 5 1 1 0 0 0 0 0 0 7 7 7 7 5 5 5 1 3 3 3 3 0 0 7 1 5 5 1 3 
                 290 |        lns |       open(improved) |       9362 |     0.10 |      18.32 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 8 4 4 4 9 9 1 1 5 5 5 5 5 8 8 8 8 4 4 7 7 7 2 2 2 9 8 1 5 5 4 
                 291 |        lns |       open(improved) |       9433 |     0.05 |      19.54 |       N.A. | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 5 5 6 6 3 3 3 7 4 7 7 3 3 1 
                 292 |        lns |       open(improved) |       8497 |     0.10 |      29.75 |       N.A. | 7 7 7 7 7 0 0 0 0 0 8 8 8 8 8 9 9 9 3 5 5 2 2 2 4 4 4 4 1 1 6 6 6 6 6 3 3 2 2 2 1 1 1 5 5 5 5 3 2 2 
